"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"22740","ENSG00000115211",1465,1e-04,0.0014,0.734509263,0.886338617,"EIF2B4","9606.ENSP00000394869","Ensembl_gene"
"22741","ENSG00000232160",33,0,0.0014,0.734529591,0.886338617,"RAP2C-AS1","#N/A","#N/A"
"22742","ENSG00000235076",1,0,0.0014,0.734757124,0.886574191,"GAPDHP52","#N/A","#N/A"
"22743","ENSG00000230587",108,0,0.0014,0.734820317,0.886611455,"LINC02580","#N/A","#N/A"
"22744","ENSG00000132275",1139,0,0.0014,0.735032926,0.886722628,"RRP8","9606.ENSP00000254605","Ensembl_gene"
"22745","ENSG00000170959",2,0,0.0014,0.735173715,0.886722628,"DCDC1","9606.ENSP00000385936","Ensembl_gene"
"22746","ENSG00000186628",1,0,0.0014,0.735082632,0.886722628,"FSD2","9606.ENSP00000335651","Ensembl_gene"
"22747","ENSG00000207962",1,0,0.0014,0.735169911,0.886722628,"MIR30C1","#N/A","#N/A"
"22748","ENSG00000225292",1,0,0.0014,0.735235595,0.886722628,"AL158212.1","#N/A","#N/A"
"22749","ENSG00000238057",51,0,0.0014,0.73510754,0.886722628,"ZEB2-AS1","#N/A","#N/A"
"22750","ENSG00000255160",1,0,0.0014,0.735196695,0.886722628,"AC009652.1","#N/A","#N/A"
"22751","ENSG00000258644",1,0,0.0014,0.735030403,0.886722628,"SYNJ2BP-COX16","9606.ENSP00000482133","Ensembl_gene"
"22752","ENSG00000269243",24,0,0.0014,0.735221074,0.886722628,"AC008894.2","#N/A","#N/A"
"22753","ENSG00000275413",6,0,0.0014,0.735126741,0.886722628,"AC002553.2","#N/A","#N/A"
"22754","ENSG00000256340",3,0,0.0014,0.735293749,0.886753791,"ABCC6P1","#N/A","#N/A"
"22755","ENSG00000083223",4790,1e-04,0.0014,0.735463343,0.886919341,"TUT7","9606.ENSP00000365130","Ensembl_gene"
"22756","ENSG00000164366",680,0,0.0014,0.735565516,0.886925623,"CCDC127","9606.ENSP00000296824","Ensembl_gene"
"22757","ENSG00000238181",1,0,0.0014,0.735524243,0.886925623,"AHCYP2","#N/A","#N/A"
"22758","ENSG00000278895",6,0,0.0014,0.735542982,0.886925623,"AC008507.3","#N/A","#N/A"
"22759","ENSG00000119844",2641,0,0.0014,0.735822779,0.886970459,"AFTPH","9606.ENSP00000238855","Ensembl_gene"
