"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"1","ENSG00000211891",444,-2.2687,0.2728,5.52e-20,9.08e-16,"IGHE","#N/A","#N/A"
"2","ENSG00000167513",107,-1.0198,0.1381,3.79e-15,3.12e-11,"CDT1","9606.ENSP00000301019","Ensembl_gene"
"3","ENSG00000088325",125,-0.8479,0.1253,3.98e-13,2.19e-09,"TPX2","9606.ENSP00000300403","Ensembl_gene"
"4","ENSG00000089685",131,-1.0748,0.1711,6e-12,2.47e-08,"BIRC5","9606.ENSP00000301633","Ensembl_gene"
"5","ENSG00000108309",2858,-0.7953,0.1301,2.3e-11,7.57e-08,"RUNDC3A","9606.ENSP00000410862","Ensembl_gene"
"6","ENSG00000184451",228,-0.8646,0.1578,8.99e-10,2.47e-06,"CCR10","9606.ENSP00000332504","Ensembl_gene"
"7","ENSG00000134057",140,-0.5305,0.0989,3.52e-09,8.27e-06,"CCNB1","9606.ENSP00000256442","Ensembl_gene"
"8","ENSG00000148773",281,-0.6669,0.127,4.73e-09,9.73e-06,"MKI67","9606.ENSP00000357643","Ensembl_gene"
"9","ENSG00000111206",110,-0.9827,0.1934,6.65e-09,1.14e-05,"FOXM1","9606.ENSP00000342307","Ensembl_gene"
"10","ENSG00000117399",102,-0.9163,0.1798,6.91e-09,1.14e-05,"CDC20","9606.ENSP00000361540","Ensembl_gene"
"11","ENSG00000157456",88,-0.9495,0.1895,1.07e-08,1.6e-05,"CCNB2","9606.ENSP00000288207","Ensembl_gene"
"12","ENSG00000228168",97,-0.648,0.1312,2.9e-08,3.98e-05,"HNRNPA1P21","#N/A","#N/A"
"13","ENSG00000105610",651,-0.7774,0.163,3.63e-08,4.6e-05,"KLF1","9606.ENSP00000264834","Ensembl_gene"
"14","ENSG00000117632",1227,-0.3828,0.0776,4.1e-08,4.82e-05,"STMN1","9606.ENSP00000410452","Ensembl_gene"
"15","ENSG00000167900",208,-0.724,0.157,1.02e-07,0.000113,"TK1","9606.ENSP00000301634","Ensembl_gene"
"16","ENSG00000164611",265,-0.6106,0.1337,1.55e-07,0.00016,"PTTG1","9606.ENSP00000377536","Ensembl_gene"
"17","ENSG00000101057",382,-0.6731,0.15,1.79e-07,0.000173,"MYBL2","9606.ENSP00000217026","Ensembl_gene"
"18","ENSG00000100162",97,-0.6907,0.1568,3.25e-07,0.000282,"CENPM","9606.ENSP00000215980","Ensembl_gene"
"19","ENSG00000171848",315,-0.7197,0.1666,3.19e-07,0.000282,"RRM2","9606.ENSP00000353770","Ensembl_gene"
"20","ENSG00000111665",57,-0.6948,0.1591,4.09e-07,0.000337,"CDCA3","9606.ENSP00000442068","Ensembl_gene"
"21","ENSG00000178297",171,-0.8898,0.2116,4.37e-07,0.000343,"TMPRSS9","9606.ENSP00000330264","Ensembl_gene"
"22","ENSG00000176890",182,-0.8023,0.19,4.76e-07,0.000356,"TYMS","9606.ENSP00000315644","Ensembl_gene"
"23","ENSG00000175063",161,-0.5173,0.1221,8.76e-07,0.000627,"UBE2C","9606.ENSP00000348838","Ensembl_gene"
"24","ENSG00000007968",1079,-0.4196,0.1001,1.17e-06,0.000728,"E2F2","9606.ENSP00000355249","Ensembl_gene"
"25","ENSG00000013306",70037,-0.6679,0.1665,1.37e-06,0.000728,"SLC25A39","9606.ENSP00000366299","Ensembl_gene"
"26","ENSG00000123485",47,-0.8325,0.2065,1.36e-06,0.000728,"HJURP","9606.ENSP00000414109","Ensembl_gene"
"27","ENSG00000127564",95,-0.6253,0.1527,1.35e-06,0.000728,"PKMYT1","9606.ENSP00000262300","Ensembl_gene"
"28","ENSG00000131153",122,-0.7097,0.1744,1.18e-06,0.000728,"GINS2","9606.ENSP00000253462","Ensembl_gene"
"29","ENSG00000156381",289,-0.5101,0.1227,1.22e-06,0.000728,"ANKRD9","9606.ENSP00000286918","Ensembl_gene"
"30","ENSG00000167994",116,-0.7861,0.1959,1.37e-06,0.000728,"RAB3IL1","9606.ENSP00000378313","Ensembl_gene"
"31","ENSG00000184792",1467,-0.6362,0.1564,1.19e-06,0.000728,"OSBP2","9606.ENSP00000332576","Ensembl_gene"
"32","ENSG00000213088",135,-0.808,0.2097,2.27e-06,0.00117,"ACKR1","9606.ENSP00000357103","Ensembl_gene"
"33","ENSG00000115641",58,-0.6238,0.158,2.94e-06,0.0014,"FHL2","9606.ENSP00000386665","Ensembl_gene"
"34","ENSG00000166947",1376,-0.6583,0.1715,2.87e-06,0.0014,"EPB42","9606.ENSP00000300215","Ensembl_gene"
"35","ENSG00000187017",296,-0.772,0.204,2.98e-06,0.0014,"ESPN","9606.ENSP00000367059","Ensembl_gene"
"36","ENSG00000011028",409,-0.509,0.13,3.14e-06,0.00142,"MRC2","9606.ENSP00000307513","Ensembl_gene"
"37","ENSG00000168685",7009,0.3568,0.0894,3.19e-06,0.00142,"IL7R","9606.ENSP00000306157","Ensembl_gene"
"38","ENSG00000158856",12135,-0.5867,0.1546,3.87e-06,0.00168,"DMTN","9606.ENSP00000427866","Ensembl_gene"
"39","ENSG00000135451",77,-0.7077,0.1875,4.33e-06,0.00183,"TROAP","9606.ENSP00000257909","Ensembl_gene"
"40","ENSG00000158578",32789,-0.7165,0.2005,6.75e-06,0.00278,"ALAS2","9606.ENSP00000332369","Ensembl_gene"
"41","ENSG00000204613",162,-0.5993,0.1637,7.44e-06,0.00299,"TRIM10","9606.ENSP00000397073","Ensembl_gene"
"42","ENSG00000101412",300,-0.5093,0.1387,8.17e-06,0.0032,"E2F1","9606.ENSP00000345571","Ensembl_gene"
"43","ENSG00000237649",106,-0.747,0.2135,9.55e-06,0.00366,"KIFC1","9606.ENSP00000393963","Ensembl_gene"
"44","ENSG00000167671",22423,-0.4441,0.1224,1.02e-05,0.00383,"UBXN6","9606.ENSP00000301281","Ensembl_gene"
"45","ENSG00000143416",4652,-0.6937,0.2025,1.13e-05,0.00415,"SELENBP1","9606.ENSP00000397261","Ensembl_gene"
"46","ENSG00000104892",366,-0.6344,0.1843,1.34e-05,0.00459,"KLC3","9606.ENSP00000375810","Ensembl_gene"
"47","ENSG00000126787",55,-0.6997,0.2014,1.33e-05,0.00459,"DLGAP5","9606.ENSP00000247191","Ensembl_gene"
"48","ENSG00000162366",3166,-0.6141,0.1783,1.31e-05,0.00459,"PDZK1IP1","9606.ENSP00000294338","Ensembl_gene"
"49","ENSG00000066933",310,0.2838,0.0771,1.4e-05,0.00469,"MYO9A","9606.ENSP00000348349","Ensembl_gene"
"50","ENSG00000204789",55,0.8997,0.2688,1.48e-05,0.00489,"ZNF204P","#N/A","#N/A"
"51","ENSG00000166169",3772,-0.3221,0.0899,1.71e-05,0.00553,"POLL","9606.ENSP00000359181","Ensembl_gene"
"52","ENSG00000238243",673,-0.6761,0.2012,1.87e-05,0.00593,"OR2W3","9606.ENSP00000353516","Ensembl_gene"
"53","ENSG00000132819",9766,-0.3836,0.1097,1.93e-05,0.006,"RBM38","9606.ENSP00000348538","Ensembl_gene"
"54","ENSG00000138180",40,-0.7262,0.2159,2.04e-05,0.00603,"CEP55","9606.ENSP00000360540","Ensembl_gene"
"55","ENSG00000151835",118,0.4936,0.1432,2.01e-05,0.00603,"SACS","9606.ENSP00000371735","Ensembl_gene"
"56","ENSG00000162367",858,-0.4937,0.144,2.05e-05,0.00603,"TAL1","9606.ENSP00000294339","Ensembl_gene"
"57","ENSG00000136732",44389,-0.5143,0.153,2.21e-05,0.00639,"GYPC","9606.ENSP00000259254","Ensembl_gene"
"58","ENSG00000171552",11808,-0.4923,0.146,2.26e-05,0.0064,"BCL2L1","9606.ENSP00000302564","Ensembl_gene"
"59","ENSG00000137198",2402,-0.5418,0.1629,2.36e-05,0.00658,"GMPR","9606.ENSP00000259727","Ensembl_gene"
"60","ENSG00000104903",9353,-0.3665,0.1086,3.09e-05,0.00841,"LYL1","9606.ENSP00000264824","Ensembl_gene"
"61","ENSG00000197993",221,-0.5867,0.181,3.11e-05,0.00841,"KEL","9606.ENSP00000347409","Ensembl_gene"
"62","ENSG00000196188",49,-0.6355,0.1937,3.2e-05,0.0085,"CTSE","9606.ENSP00000350911","Ensembl_gene"
"63","ENSG00000023445",1621,0.3831,0.1147,3.38e-05,0.00869,"BIRC3","9606.ENSP00000263464","Ensembl_gene"
"64","ENSG00000060138",11990,-0.4609,0.1406,3.37e-05,0.00869,"YBX3","9606.ENSP00000228251","Ensembl_gene"
"65","ENSG00000174738",307,0.3472,0.1025,3.43e-05,0.00869,"NR1D2","9606.ENSP00000310006","Ensembl_gene"
"66","ENSG00000101935",193,0.2944,0.0865,3.84e-05,0.00943,"AMMECR1","9606.ENSP00000262844","Ensembl_gene"
"67","ENSG00000133069",921,-0.4638,0.1431,3.79e-05,0.00943,"TMCC2","9606.ENSP00000350718","Ensembl_gene"
"68","ENSG00000093009",44,-0.6259,0.1961,4.2e-05,0.0102,"CDC45","9606.ENSP00000405726","Ensembl_gene"
"69","ENSG00000145335",3165,-0.5641,0.1823,4.63e-05,0.0111,"SNCA","9606.ENSP00000338345","Ensembl_gene"
"70","ENSG00000197558",201,-0.2684,0.08,5.08e-05,0.0119,"SSPO","#N/A","#N/A"
"71","ENSG00000004939",8336,-0.6177,0.2069,5.62e-05,0.013,"SLC4A1","9606.ENSP00000262418","Ensembl_gene"
"72","ENSG00000090889",30,-0.6887,0.2242,5.67e-05,0.013,"KIF4A","9606.ENSP00000363524","Ensembl_gene"
"73","ENSG00000146670",86,-0.5701,0.1852,5.9e-05,0.0131,"CDCA5","9606.ENSP00000275517","Ensembl_gene"
"74","ENSG00000159346",24104,-0.4149,0.1321,5.84e-05,0.0131,"ADIPOR1","9606.ENSP00000341785","Ensembl_gene"
"75","ENSG00000079308",1832,-0.5394,0.1784,6.11e-05,0.0134,"TNS1","9606.ENSP00000171887","Ensembl_gene"
"76","ENSG00000004897",718,0.2456,0.0725,6.36e-05,0.0138,"CDC27","9606.ENSP00000434614","Ensembl_gene"
"77","ENSG00000085999",28,-0.6399,0.2084,6.45e-05,0.0138,"RAD54L","9606.ENSP00000361043","Ensembl_gene"
"78","ENSG00000029993",110,-0.4414,0.1428,7.41e-05,0.0156,"HMGB3","9606.ENSP00000359393","Ensembl_gene"
"79","ENSG00000130300",336,-0.532,0.1795,7.91e-05,0.0165,"PLVAP","9606.ENSP00000252590","Ensembl_gene"
"80","ENSG00000161888",64,-0.6447,0.2195,8.07e-05,0.0166,"SPC24","9606.ENSP00000465075","Ensembl_gene"
"81","ENSG00000085840",69,-0.4347,0.1416,8.24e-05,0.0166,"ORC1","9606.ENSP00000360623","Ensembl_gene"
"82","ENSG00000115163",16,-0.9234,0.3195,8.28e-05,0.0166,"CENPA","9606.ENSP00000336868","Ensembl_gene"
"83","ENSG00000145743",189,0.3773,0.123,8.81e-05,0.0175,"FBXL17","9606.ENSP00000437464","Ensembl_gene"
"84","ENSG00000143774",25781,-0.4027,0.1343,9.46e-05,0.0185,"GUK1","9606.ENSP00000355689","Ensembl_gene"
"85","ENSG00000212864",98,-0.5101,0.1717,9.62e-05,0.0186,"RNF208","9606.ENSP00000376572","Ensembl_gene"
"86","ENSG00000136169",554,0.296,0.0956,0.000102,0.0195,"SETDB2","9606.ENSP00000346175","Ensembl_gene"
"87","ENSG00000094804",51,-0.4754,0.1619,0.000116,0.0214,"CDC6","9606.ENSP00000209728","Ensembl_gene"
"88","ENSG00000114933",559,0.2286,0.073,0.000116,0.0214,"INO80D","9606.ENSP00000384198","Ensembl_gene"
"89","ENSG00000260592",1832,-0.5082,0.1819,0.000115,0.0214,"AC130456.3","#N/A","#N/A"
"90","ENSG00000130821",1328,-0.4849,0.1716,0.000126,0.023,"SLC6A8","9606.ENSP00000253122","Ensembl_gene"
"91","ENSG00000243566",177,-0.3334,0.1115,0.000131,0.0236,"UPK3B","9606.ENSP00000257632","Ensembl_gene"
"92","ENSG00000100225",20365,-0.3825,0.1328,0.000142,0.0254,"FBXO7","9606.ENSP00000266087","Ensembl_gene"
"93","ENSG00000145675",1470,0.2442,0.0811,0.000155,0.0274,"PIK3R1","9606.ENSP00000428056","Ensembl_gene"
"94","ENSG00000164849",1101,-0.4048,0.1434,0.000158,0.0277,"GPR146","9606.ENSP00000380283","Ensembl_gene"
"95","ENSG00000088992",4510,-0.4199,0.152,0.000176,0.0285,"TESC","9606.ENSP00000334785","Ensembl_gene"
"96","ENSG00000090013",10186,-0.3473,0.1218,0.000171,0.0285,"BLVRB","9606.ENSP00000263368","Ensembl_gene"
"97","ENSG00000134709",49,0.4813,0.1721,0.000178,0.0285,"HOOK1","9606.ENSP00000360252","Ensembl_gene"
"98","ENSG00000137040",258,0.4301,0.1547,0.000175,0.0285,"RANBP6","9606.ENSP00000259569","Ensembl_gene"
"99","ENSG00000142945",71,-0.5461,0.2014,0.000174,0.0285,"KIF2C","9606.ENSP00000361298","Ensembl_gene"
"100","ENSG00000147044",267,0.2722,0.0924,0.000173,0.0285,"CASK","9606.ENSP00000367408","Ensembl_gene"
"101","ENSG00000156738",2811,0.3394,0.1181,0.000167,0.0285,"MS4A1","9606.ENSP00000433277","Ensembl_gene"
"102","ENSG00000171611",504,-0.4317,0.1565,0.000177,0.0285,"PTCRA","9606.ENSP00000477815","Ensembl_gene"
"103","ENSG00000187997",32,-0.6039,0.2175,0.000174,0.0285,"C17orf99","9606.ENSP00000343493","Ensembl_gene"
"104","ENSG00000181856",17,-0.8534,0.3207,0.000184,0.0286,"SLC2A4","9606.ENSP00000320935","Ensembl_gene"
"105","ENSG00000187266",625,-0.2497,0.084,0.000182,0.0286,"EPOR","9606.ENSP00000222139","Ensembl_gene"
"106","ENSG00000198408",8247,0.2687,0.0916,0.000184,0.0286,"OGA","9606.ENSP00000354850","Ensembl_gene"
"107","ENSG00000136840",2318,-0.3856,0.1388,0.000188,0.0289,"ST6GALNAC4","9606.ENSP00000336733","Ensembl_gene"
"108","ENSG00000103148",4835,-0.4454,0.1647,0.000191,0.0291,"NPRL3","9606.ENSP00000483814","Ensembl_gene"
"109","ENSG00000205639",233,-0.4571,0.1694,0.000197,0.0298,"MFSD2B","9606.ENSP00000385527","Ensembl_gene"
"110","ENSG00000130844",356,0.2272,0.0749,0.000201,0.0298,"ZNF331","9606.ENSP00000253144","Ensembl_gene"
"111","ENSG00000175265",703,0.2839,0.0982,0.000201,0.0298,"GOLGA8A","9606.ENSP00000352111","Ensembl_gene"
"112","ENSG00000101220",3003,-0.2507,0.0856,0.000204,0.0298,"C20orf27","9606.ENSP00000217195","Ensembl_gene"
"113","ENSG00000131747",94,-0.5516,0.2095,0.000204,0.0298,"TOP2A","9606.ENSP00000411532","Ensembl_gene"
"114","ENSG00000063854",4323,-0.2985,0.1054,0.000217,0.0313,"HAGH","9606.ENSP00000380514","Ensembl_gene"
"115","ENSG00000186185",34,-0.7324,0.2924,0.000222,0.0318,"KIF18B","9606.ENSP00000465992","Ensembl_gene"
"116","ENSG00000124635",234,-0.3756,0.1374,0.000231,0.0328,"H2BC11","9606.ENSP00000476136","Ensembl_gene"
"117","ENSG00000178999",143,-0.358,0.1293,0.000238,0.0334,"AURKB","9606.ENSP00000313950","Ensembl_gene"
"118","ENSG00000137992",264,0.27,0.0962,0.000246,0.0343,"DBT","9606.ENSP00000359151","Ensembl_gene"
"119","ENSG00000155903",551,0.3776,0.1405,0.000252,0.0349,"RASA2","9606.ENSP00000286364","Ensembl_gene"
"120","ENSG00000166851",181,-0.3392,0.1246,0.000262,0.0356,"PLK1","9606.ENSP00000300093","Ensembl_gene"
"121","ENSG00000184216",5527,-0.1665,0.0545,0.00026,0.0356,"IRAK1","9606.ENSP00000358997","Ensembl_gene"
"122","ENSG00000170271",1210,-0.4015,0.1537,0.000264,0.0357,"FAXDC2","9606.ENSP00000320604","Ensembl_gene"
"123","ENSG00000088826",1032,-0.4404,0.172,0.000273,0.0358,"SMOX","9606.ENSP00000478305","Ensembl_gene"
"124","ENSG00000110090",1990,-0.3092,0.1131,0.000275,0.0358,"CPT1A","9606.ENSP00000265641","Ensembl_gene"
"125","ENSG00000135315",212,0.33,0.1214,0.000272,0.0358,"CEP162","9606.ENSP00000385215","Ensembl_gene"
"126","ENSG00000162073",498,-0.261,0.093,0.000276,0.0358,"PAQR4","9606.ENSP00000321804","Ensembl_gene"
"127","ENSG00000268205",442,0.3001,0.1093,0.000272,0.0358,"AC005261.2","#N/A","#N/A"
"128","ENSG00000067836",1045,-0.234,0.0816,0.000282,0.0363,"ROGDI","9606.ENSP00000322832","Ensembl_gene"
"129","ENSG00000097021",309,-0.3043,0.111,0.000291,0.0363,"ACOT7","9606.ENSP00000367086","Ensembl_gene"
"130","ENSG00000186462",37,0.4563,0.1726,0.000289,0.0363,"NAP1L2","9606.ENSP00000362616","Ensembl_gene"
"131","ENSG00000198336",2444,-0.4593,0.1814,0.000288,0.0363,"MYL4","9606.ENSP00000347055","Ensembl_gene"
"132","ENSG00000275527",187,-0.497,0.1971,0.00029,0.0363,"AC100835.2","#N/A","#N/A"
"133","ENSG00000205309",620,-0.4353,0.1663,0.000296,0.0366,"NT5M","9606.ENSP00000373674","Ensembl_gene"
"134","ENSG00000109220",1133,-0.1817,0.0613,0.000303,0.0372,"CHIC2","9606.ENSP00000263921","Ensembl_gene"
"135","ENSG00000153214",394,0.2709,0.0982,0.00031,0.0373,"TMEM87B","9606.ENSP00000283206","Ensembl_gene"
"136","ENSG00000165029",376,0.3498,0.131,0.000311,0.0373,"ABCA1","9606.ENSP00000363868","Ensembl_gene"
"137","ENSG00000174136",141,0.2516,0.0897,0.000306,0.0373,"RGMB","9606.ENSP00000308219","Ensembl_gene"
"138","ENSG00000106462",328,-0.1927,0.0662,0.00032,0.0382,"EZH2","9606.ENSP00000320147","Ensembl_gene"
"139","ENSG00000082146",6457,-0.4732,0.1924,0.000326,0.0386,"STRADB","9606.ENSP00000194530","Ensembl_gene"
"140","ENSG00000287642",21,-0.8078,0.3389,0.000328,0.0386,"AC093599.2","#N/A","#N/A"
"141","ENSG00000163714",1100,0.247,0.0893,0.000338,0.0392,"U2SURP","9606.ENSP00000418563","Ensembl_gene"
"142","ENSG00000186187",387,-0.2656,0.0968,0.000337,0.0392,"ZNRF1","9606.ENSP00000335091","Ensembl_gene"
"143","ENSG00000162402",1993,0.178,0.0608,0.000345,0.0395,"USP24","9606.ENSP00000294383","Ensembl_gene"
"144","ENSG00000204010",381,-0.4332,0.1728,0.000343,0.0395,"IFIT1B","9606.ENSP00000360874","Ensembl_gene"
"145","ENSG00000205250",4528,-0.1684,0.0569,0.00035,0.0397,"E2F4","9606.ENSP00000368686","Ensembl_gene"
"146","ENSG00000051180",59,-0.4748,0.1907,0.000371,0.0411,"RAD51","9606.ENSP00000372088","Ensembl_gene"
"147","ENSG00000100852",166,0.349,0.1355,0.000382,0.0411,"ARHGAP5","9606.ENSP00000371897","Ensembl_gene"
"148","ENSG00000130159",2132,-0.251,0.0924,0.000376,0.0411,"ECSIT","9606.ENSP00000270517","Ensembl_gene"
"149","ENSG00000144218",296,0.3469,0.1345,0.00038,0.0411,"AFF3","9606.ENSP00000386834","Ensembl_gene"
"150","ENSG00000150625",14,0.8699,0.3664,0.000381,0.0411,"GPM6A","9606.ENSP00000280187","Ensembl_gene"
"151","ENSG00000175352",55,-0.4916,0.1972,0.000366,0.0411,"NRIP3","9606.ENSP00000310205","Ensembl_gene"
"152","ENSG00000198825",242,0.2379,0.0858,0.00037,0.0411,"INPP5F","9606.ENSP00000354519","Ensembl_gene"
"153","ENSG00000223519",79,-0.465,0.1866,0.000376,0.0411,"KIF28P","#N/A","#N/A"
"154","ENSG00000036549",337,0.3608,0.1415,0.000386,0.0412,"AC118549.1","9606.ENSP00000359837","Ensembl_gene"
"155","ENSG00000159086",497,0.3188,0.1228,0.000391,0.0413,"PAXBP1","9606.ENSP00000328992","Ensembl_gene"
"156","ENSG00000250361",103,-0.688,0.3072,0.00039,0.0413,"GYPB","9606.ENSP00000427690","Ensembl_gene"
"157","ENSG00000083097",528,0.2176,0.0784,0.000401,0.042,"DOP1A","9606.ENSP00000237163","Ensembl_gene"
"158","ENSG00000135476",69,-0.4696,0.1911,0.000406,0.0423,"ESPL1","9606.ENSP00000257934","Ensembl_gene"
"159","ENSG00000233276",37787,-0.353,0.1405,0.000415,0.043,"GPX1","9606.ENSP00000407375","Ensembl_gene"
"160","ENSG00000174197",811,0.2335,0.086,0.000419,0.0432,"MGA","9606.ENSP00000219905","Ensembl_gene"
"161","ENSG00000189057",38,-0.5454,0.2285,0.00043,0.044,"FAM111B","9606.ENSP00000341565","Ensembl_gene"
"162","ENSG00000100796",2702,0.1933,0.0689,0.000434,0.0441,"PPP4R3A","9606.ENSP00000450864","Ensembl_gene"
"163","ENSG00000129195",19,-0.687,0.2955,0.000439,0.0444,"PIMREG","9606.ENSP00000250056","Ensembl_gene"
"164","ENSG00000169679",92,-0.4273,0.1754,0.000442,0.0444,"BUB1","9606.ENSP00000302530","Ensembl_gene"
"165","ENSG00000154265",205,0.4371,0.1818,0.000446,0.0445,"ABCA5","9606.ENSP00000376443","Ensembl_gene"
"166","ENSG00000188486",985,-0.2576,0.0977,0.000454,0.045,"H2AX","9606.ENSP00000434024","Ensembl_gene"
"167","ENSG00000167553",1747,-0.2265,0.0842,0.000467,0.0461,"TUBA1C","9606.ENSP00000301072","Ensembl_gene"
"168","ENSG00000167705",2018,-0.3211,0.1283,0.000482,0.0472,"RILP","9606.ENSP00000301336","Ensembl_gene"
"169","ENSG00000117724",112,-0.3911,0.1616,0.00051,0.0488,"CENPF","9606.ENSP00000355922","Ensembl_gene"
"170","ENSG00000124145",84,-0.296,0.1157,0.000508,0.0488,"SDC4","9606.ENSP00000361818","Ensembl_gene"
"171","ENSG00000149554",50,-0.4491,0.1872,0.000507,0.0488,"CHEK1","9606.ENSP00000388648","Ensembl_gene"
"172","ENSG00000279457",293,-0.2512,0.0959,0.000508,0.0488,"WASH9P","9606.ENSP00000485442","Ensembl_gene"
"173","ENSG00000095932",397,-0.4427,0.1918,0.000521,0.0488,"SMIM24","9606.ENSP00000215531","Ensembl_gene"
"174","ENSG00000119906",699,0.1888,0.0691,0.000517,0.0488,"SLF2","9606.ENSP00000359292","Ensembl_gene"
"175","ENSG00000245848",3413,-0.2155,0.0803,0.000514,0.0488,"CEBPA","9606.ENSP00000427514","Ensembl_gene"
"176","ENSG00000276043",59,-0.4349,0.1827,0.000522,0.0488,"UHRF1","9606.ENSP00000479617","Ensembl_gene"
"177","ENSG00000099804",7426,-0.3128,0.1264,0.000528,0.0491,"CDC34","9606.ENSP00000215574","Ensembl_gene"
"178","ENSG00000109272",132,-0.4265,0.1808,0.000541,0.0501,"PF4V1","9606.ENSP00000226524","Ensembl_gene"
"179","ENSG00000260979",78,-0.5074,0.224,0.000558,0.0513,"AC022167.3","#N/A","#N/A"
"180","ENSG00000083520",665,0.2541,0.0991,0.000563,0.0515,"DIS3","9606.ENSP00000366997","Ensembl_gene"
"181","ENSG00000076864",201,-0.516,0.2342,0.00057,0.0516,"RAP1GAP","9606.ENSP00000434033","Ensembl_gene"
"182","ENSG00000179526",4544,-0.2805,0.1122,0.000568,0.0516,"SHARPIN","9606.ENSP00000381698","Ensembl_gene"
"183","ENSG00000102081",577,0.3524,0.1485,0.000597,0.053,"FMR1","9606.ENSP00000359506","Ensembl_gene"
"184","ENSG00000135720",1162,0.2414,0.0959,0.000605,0.053,"DYNC1LI2","9606.ENSP00000258198","Ensembl_gene"
"185","ENSG00000160336",171,0.3979,0.171,0.000603,0.053,"ZNF761","9606.ENSP00000480218","Ensembl_gene"
"186","ENSG00000169762",545,0.2133,0.0818,0.000603,0.053,"TAPT1","9606.ENSP00000385347","Ensembl_gene"
"187","ENSG00000234420",525,0.2646,0.1047,0.000589,0.053,"ZNF37BP","#N/A","#N/A"
"188","ENSG00000256269",1032,-0.2973,0.1198,0.000599,0.053,"HMBS","9606.ENSP00000278715","Ensembl_gene"
"189","ENSG00000163534",471,0.3356,0.1388,0.000614,0.0535,"FCRL1","9606.ENSP00000357158","Ensembl_gene"
"190","ENSG00000154153",217,0.3142,0.1266,0.000625,0.0542,"RETREG1","9606.ENSP00000304642","Ensembl_gene"
"191","ENSG00000171791",1228,0.2344,0.0915,0.000631,0.0544,"BCL2","9606.ENSP00000381185","Ensembl_gene"
"192","ENSG00000137404",1197,-0.1918,0.0736,0.000653,0.0559,"NRM","9606.ENSP00000259953","Ensembl_gene"
"193","ENSG00000179632",7760,-0.215,0.0829,0.000655,0.0559,"MAF1","9606.ENSP00000318604","Ensembl_gene"
"194","ENSG00000116191",684,0.3462,0.1482,0.000668,0.0567,"RALGPS2","9606.ENSP00000356607","Ensembl_gene"
"195","ENSG00000278828",468,-0.3063,0.1289,0.000674,0.0569,"H3C10","9606.ENSP00000358160","Ensembl_gene"
"196","ENSG00000132300",1289,0.17,0.0631,0.00069,0.0576,"PTCD3","9606.ENSP00000254630","Ensembl_gene"
"197","ENSG00000184226",43,0.4986,0.2251,0.000689,0.0576,"PCDH9","9606.ENSP00000367096","Ensembl_gene"
"198","ENSG00000198000",936,0.2311,0.0912,0.000692,0.0576,"NOL8","9606.ENSP00000441140","Ensembl_gene"
"199","ENSG00000204323",562,-0.3823,0.1656,0.000701,0.058,"SMIM5","9606.ENSP00000477017","Ensembl_gene"
"200","ENSG00000129315",892,0.2238,0.091,0.000716,0.0589,"CCNT1","9606.ENSP00000261900","Ensembl_gene"
"201","ENSG00000074706",1324,0.1718,0.0638,0.000733,0.0597,"IPCEF1","9606.ENSP00000394751","Ensembl_gene"
"202","ENSG00000166091",677,-0.4057,0.1818,0.000736,0.0597,"CMTM5","9606.ENSP00000344819","Ensembl_gene"
"203","ENSG00000172954",258,0.2081,0.0806,0.000731,0.0597,"LCLAT1","9606.ENSP00000310551","Ensembl_gene"
"204","ENSG00000005022",5901,-0.1335,0.0469,0.000746,0.0602,"SLC25A5","9606.ENSP00000360671","Ensembl_gene"
"205","ENSG00000136111",897,0.3067,0.1308,0.00075,0.0602,"TBC1D4","9606.ENSP00000366863","Ensembl_gene"
"206","ENSG00000163728",791,0.3468,0.1526,0.000754,0.0602,"TTC14","9606.ENSP00000296015","Ensembl_gene"
"207","ENSG00000170909",5497,-0.169,0.0629,0.000757,0.0602,"OSCAR","9606.ENSP00000479089","Ensembl_gene"
"208","ENSG00000039123",1092,0.2475,0.1008,0.000763,0.0603,"MTREX","9606.ENSP00000230640","Ensembl_gene"
"209","ENSG00000126460",19,-0.5214,0.2353,0.000769,0.0603,"PRRG2","9606.ENSP00000246794","Ensembl_gene"
"210","ENSG00000145423",55,-0.6572,0.343,0.000769,0.0603,"SFRP2","9606.ENSP00000274063","Ensembl_gene"
"211","ENSG00000196074",42,0.5666,0.2714,0.000774,0.0604,"SYCP2","9606.ENSP00000350162","Ensembl_gene"
"212","ENSG00000090674",2033,-0.2364,0.0959,0.000794,0.0617,"MCOLN1","9606.ENSP00000264079","Ensembl_gene"
"213","ENSG00000198876",8516,-0.3288,0.1451,0.000803,0.0621,"DCAF12","9606.ENSP00000355114","Ensembl_gene"
"214","ENSG00000056586",1015,0.2308,0.0938,0.000809,0.0623,"RC3H2","9606.ENSP00000362774","Ensembl_gene"
"215","ENSG00000166532",160,0.2738,0.1146,0.000816,0.0625,"RIMKLB","9606.ENSP00000350136","Ensembl_gene"
"216","ENSG00000125864",50,-0.3712,0.1648,0.000829,0.0629,"BFSP1","9606.ENSP00000367104","Ensembl_gene"
"217","ENSG00000186908",426,0.4134,0.1942,0.000828,0.0629,"ZDHHC17","9606.ENSP00000403397","Ensembl_gene"
"218","ENSG00000176083",381,-0.3073,0.1337,0.000847,0.064,"ZNF683","9606.ENSP00000344095","Ensembl_gene"
