"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"43329","ENSG00000151135",374,-0.1592,0.1223,0.0103,0.144,"TMEM263","9606.ENSP00000280756","Ensembl_gene"
"43330","ENSG00000158050",551,-0.176,0.1606,0.0103,0.144,"DUSP2","9606.ENSP00000288943","Ensembl_gene"
"43331","ENSG00000163016",28,-0.1811,0.1829,0.0103,0.144,"ALMS1P1","",""
"43332","ENSG00000165671",4087,0.0861,0.0464,0.0103,0.144,"NSD1","9606.ENSP00000395929","Ensembl_gene"
"43333","ENSG00000169403",27689,0.1481,0.1053,0.0103,0.144,"PTAFR","9606.ENSP00000362965","Ensembl_gene"
"43334","ENSG00000173334",1873,0.148,0.1111,0.0103,0.144,"TRIB1","9606.ENSP00000312150","Ensembl_gene"
"43335","ENSG00000177731",13421,0.1034,0.0555,0.0102,0.144,"FLII","9606.ENSP00000324573","Ensembl_gene"
"43336","ENSG00000196290",758,-0.0905,0.0449,0.0103,0.144,"NIF3L1","9606.ENSP00000386394","Ensembl_gene"
"43337","ENSG00000225361",16,0.1635,0.1394,0.0103,0.144,"PPP1R26-AS1","",""
"43338","ENSG00000228218",1,-0.0322,0.0714,0.0103,0.144,"ATF4P3","",""
"43339","ENSG00000232591",2,-0.0342,0.073,0.0103,0.144,"LINC02642","",""
"43340","ENSG00000239474",2,-0.0414,0.0803,0.0103,0.144,"KLHL41","9606.ENSP00000284669","Ensembl_gene"
"43341","ENSG00000241258",1129,0.0714,0.0325,0.0103,0.144,"CRCP","9606.ENSP00000378736","Ensembl_gene"
"43342","ENSG00000241837",513,-0.1539,0.1145,0.0103,0.144,"ATP5PO","9606.ENSP00000290299","Ensembl_gene"
"43343","ENSG00000245573",29,-0.145,0.102,0.0103,0.144,"BDNF-AS","",""
"43344","ENSG00000261618",2,-0.0411,0.0798,0.0103,0.144,"LINC02605","",""
"43345","ENSG00000270933",13,-0.1806,0.2086,0.0103,0.144,"AC010719.1","",""
"43346","ENSG00000271778",4,-0.0705,0.133,0.0102,0.144,"AC080013.3","",""
"43347","ENSG00000279980",2,0.0217,0.0644,0.0103,0.144,"AC018946.2","",""
"43348","ENSG00000169925",1521,0.0809,0.0382,0.00992,0.143,"BRD3","9606.ENSP00000305918","Ensembl_gene"
"43349","ENSG00000253633",3,-0.0357,0.0744,0.00992,0.143,"AP002852.1","",""
"43350","ENSG00000144895",2431,-0.127,0.0766,0.00993,0.143,"EIF2A","9606.ENSP00000417229","Ensembl_gene"
"43351","ENSG00000117906",453,-0.1568,0.1157,0.00993,0.143,"RCN2","9606.ENSP00000319739","Ensembl_gene"
"43352","ENSG00000120333",804,-0.1017,0.0526,0.00995,0.143,"MRPS14","9606.ENSP00000420714","Ensembl_gene"
