"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"1","ENSG00000099377",439,1.3138,0.1323,1.65e-24,1.87e-20,"HSD3B7","9606.ENSP00000297679","Ensembl_gene"
"2","ENSG00000182557",1933,1.4193,0.1417,8.3e-25,1.87e-20,"SPNS3","9606.ENSP00000347721","Ensembl_gene"
"3","ENSG00000112759",3323,1.6923,0.1781,1.38e-22,1.04e-18,"SLC29A1","9606.ENSP00000377424","Ensembl_gene"
"4","ENSG00000276231",2680,1.1778,0.1256,3.43e-22,1.93e-18,"PIK3R6","9606.ENSP00000480157","Ensembl_gene"
"5","ENSG00000162390",220,1.3057,0.1402,6.56e-22,2.96e-18,"ACOT11","9606.ENSP00000360366","Ensembl_gene"
"6","ENSG00000119943",758,0.9052,0.0993,4.02e-21,1.3e-17,"PYROXD2","9606.ENSP00000359607","Ensembl_gene"
"7","ENSG00000183134",1981,1.6037,0.1758,3.8e-21,1.3e-17,"PTGDR2","9606.ENSP00000332812","Ensembl_gene"
"8","ENSG00000282608",531,1.6032,0.1761,4.6e-21,1.3e-17,"ADORA3","#N/A","#N/A"
"9","ENSG00000135605",176,0.9334,0.1027,6.06e-21,1.52e-17,"TEC","9606.ENSP00000370912","Ensembl_gene"
"10","ENSG00000117640",2218,0.4733,0.0528,1.46e-20,3.3e-17,"MTFR1L","9606.ENSP00000363419","Ensembl_gene"
"11","ENSG00000092067",1854,1.5234,0.1715,4e-20,8.22e-17,"CEBPE","9606.ENSP00000206513","Ensembl_gene"
"12","ENSG00000134072",3628,1.1275,0.1282,9.31e-20,1.75e-16,"CAMK1","9606.ENSP00000256460","Ensembl_gene"
"13","ENSG00000179627",580,0.9591,0.1111,3.06e-19,5.31e-16,"ZBTB42","9606.ENSP00000409107","Ensembl_gene"
"14","ENSG00000267416",108,2.0507,0.2382,4.26e-19,6.88e-16,"AC025048.4","#N/A","#N/A"
"15","ENSG00000091181",1381,1.7046,0.2047,4.6e-18,6.4e-15,"IL5RA","9606.ENSP00000412209","Ensembl_gene"
"16","ENSG00000140263",989,0.9745,0.1174,4.82e-18,6.4e-15,"SORD","9606.ENSP00000267814","Ensembl_gene"
"17","ENSG00000184221",1609,1.1979,0.1438,4.74e-18,6.4e-15,"OLIG1","9606.ENSP00000371785","Ensembl_gene"
"18","ENSG00000105205",21997,1.7678,0.2156,1.14e-17,1.44e-14,"CLC","9606.ENSP00000221804","Ensembl_gene"
"19","ENSG00000255587",1781,1.1434,0.1393,1.32e-17,1.57e-14,"RAB44","9606.ENSP00000481054","Ensembl_gene"
"20","ENSG00000157368",140,1.916,0.2339,1.53e-17,1.73e-14,"IL34","9606.ENSP00000397863","Ensembl_gene"
"21","ENSG00000151689",742,0.6262,0.0773,2.67e-17,2.87e-14,"INPP1","9606.ENSP00000376142","Ensembl_gene"
"22","ENSG00000138623",801,1.0704,0.1322,3.22e-17,3.3e-14,"SEMA7A","9606.ENSP00000261918","Ensembl_gene"
"23","ENSG00000274736",305,2.5755,0.3214,7.06e-17,6.93e-14,"CCL23","9606.ENSP00000481357","Ensembl_gene"
"24","ENSG00000288082",66,1.4302,0.1804,1.23e-16,1.16e-13,"AC023787.3","#N/A","#N/A"
"25","ENSG00000144681",35,2.1115,0.2719,4.02e-16,3.63e-13,"STAC","9606.ENSP00000273183","Ensembl_gene"
"26","ENSG00000103355",2505,1.8802,0.2426,5.82e-16,5.06e-13,"PRSS33","9606.ENSP00000293851","Ensembl_gene"
"27","ENSG00000260401",936,1.0188,0.1323,7.01e-16,5.87e-13,"AP002761.4","#N/A","#N/A"
"28","ENSG00000196220",181,1.0526,0.1374,9.63e-16,7.53e-13,"SRGAP3","9606.ENSP00000373347","Ensembl_gene"
"29","ENSG00000264695",29,1.4023,0.1829,9.67e-16,7.53e-13,"AC007922.2","#N/A","#N/A"
"30","ENSG00000103056",2326,1.622,0.2123,1.11e-15,8.35e-13,"SMPD3","9606.ENSP00000219334","Ensembl_gene"
"31","ENSG00000145990",611,1.0152,0.1332,1.31e-15,9.54e-13,"GFOD1","9606.ENSP00000368589","Ensembl_gene"
"32","ENSG00000100628",535,1.1885,0.157,2.1e-15,1.44e-12,"ASB2","9606.ENSP00000451575","Ensembl_gene"
"33","ENSG00000166689",135,1.1644,0.1537,2.07e-15,1.44e-12,"PLEKHA7","9606.ENSP00000347883","Ensembl_gene"
"34","ENSG00000153885",638,0.5744,0.0763,2.61e-15,1.73e-12,"KCTD15","9606.ENSP00000394390","Ensembl_gene"
"35","ENSG00000071242",396,0.8283,0.1101,2.85e-15,1.84e-12,"RPS6KA2","9606.ENSP00000427015","Ensembl_gene"
"36","ENSG00000282933",32,1.8302,0.2436,3.11e-15,1.95e-12,"RHOXF1P3","#N/A","#N/A"
"37","ENSG00000133317",1575,1.1837,0.1582,3.64e-15,2.22e-12,"LGALS12","9606.ENSP00000339374","Ensembl_gene"
"38","ENSG00000103319",761,0.7553,0.101,3.91e-15,2.32e-12,"EEF2K","9606.ENSP00000263026","Ensembl_gene"
"39","ENSG00000274376",322,1.5634,0.2093,4.38e-15,2.53e-12,"ADAMTS7P1","#N/A","#N/A"
"40","ENSG00000109099",123,1.6745,0.2255,6.33e-15,3.57e-12,"PMP22","9606.ENSP00000484631","Ensembl_gene"
"41","ENSG00000032444",8838,0.6679,0.0904,7.17e-15,3.95e-12,"PNPLA6","9606.ENSP00000407509","Ensembl_gene"
"42","ENSG00000166016",300,1.1342,0.1535,8.44e-15,4.54e-12,"ABTB2","9606.ENSP00000410157","Ensembl_gene"
"43","ENSG00000185156",50,1.2778,0.1751,1.27e-14,6.69e-12,"MFSD6L","9606.ENSP00000330051","Ensembl_gene"
"44","ENSG00000010310",314,1.0159,0.1392,1.52e-14,7.78e-12,"GIPR","9606.ENSP00000467494","Ensembl_gene"
"45","ENSG00000250240",17,1.4454,0.1993,2.14e-14,1.07e-11,"AC008840.1","#N/A","#N/A"
"46","ENSG00000186204",609,1.1225,0.155,2.34e-14,1.15e-11,"CYP4F12","9606.ENSP00000448998","Ensembl_gene"
"47","ENSG00000168004",123,1.4837,0.2058,3.1e-14,1.49e-11,"PLAAT5","9606.ENSP00000301790","Ensembl_gene"
"48","ENSG00000072134",564,0.9776,0.136,3.41e-14,1.61e-11,"EPN2","9606.ENSP00000320543","Ensembl_gene"
"49","ENSG00000158246",23,1.2734,0.1798,5.38e-14,2.48e-11,"TENT5B","9606.ENSP00000289166","Ensembl_gene"
"50","ENSG00000159618",1820,1.042,0.146,5.5e-14,2.49e-11,"ADGRG5","9606.ENSP00000342981","Ensembl_gene"
"51","ENSG00000168765",1119,1.0943,0.1542,6.02e-14,2.66e-11,"GSTM4","9606.ENSP00000358851","Ensembl_gene"
"52","ENSG00000205927",340,1.8279,0.2576,7.35e-14,3.19e-11,"OLIG2","9606.ENSP00000331040","Ensembl_gene"
"53","ENSG00000005187",437,0.9834,0.1403,1.32e-13,5.64e-11,"ACSM3","9606.ENSP00000289416","Ensembl_gene"
"54","ENSG00000076555",833,0.5746,0.0824,1.54e-13,6.46e-11,"ACACB","9606.ENSP00000341044","Ensembl_gene"
"55","ENSG00000167107",1169,0.6828,0.0983,1.81e-13,7.45e-11,"ACSF2","9606.ENSP00000401831","Ensembl_gene"
"56","ENSG00000182240",579,0.9621,0.1388,2.16e-13,8.71e-11,"BACE2","9606.ENSP00000332979","Ensembl_gene"
"57","ENSG00000215148",77,1.6207,0.2338,2.24e-13,8.89e-11,"PRSS41","#N/A","#N/A"
"58","ENSG00000105366",1090,1.7563,0.2532,2.45e-13,9.53e-11,"SIGLEC8","9606.ENSP00000321077","Ensembl_gene"
"59","ENSG00000130433",498,1.8378,0.2674,3.77e-13,1.44e-10,"CACNG6","9606.ENSP00000252729","Ensembl_gene"
"60","ENSG00000131203",995,1.8166,0.2647,4.08e-13,1.52e-10,"IDO1","9606.ENSP00000430950","Ensembl_gene"
"61","ENSG00000196422",263,0.7177,0.105,4.1e-13,1.52e-10,"PPP1R26","9606.ENSP00000349274","Ensembl_gene"
"62","ENSG00000142408",359,1.5276,0.2263,8.24e-13,3e-10,"CACNG8","9606.ENSP00000270458","Ensembl_gene"
"63","ENSG00000177181",18,1.3738,0.2033,8.4e-13,3.01e-10,"RIMKLA","9606.ENSP00000414330","Ensembl_gene"
"64","ENSG00000287586",572,1.0671,0.1585,8.81e-13,3.11e-10,"Z98886.1","#N/A","#N/A"
"65","ENSG00000121691",14353,0.8605,0.1279,1.03e-12,3.57e-10,"CAT","9606.ENSP00000241052","Ensembl_gene"
"66","ENSG00000183625",3326,1.101,0.1655,1.37e-12,4.69e-10,"CCR3","9606.ENSP00000441600","Ensembl_gene"
"67","ENSG00000263345",25,0.8354,0.1257,1.56e-12,5.27e-10,"AC006435.2","#N/A","#N/A"
"68","ENSG00000232828",20,1.2368,0.1881,1.66e-12,5.52e-10,"AC231533.1","#N/A","#N/A"
"69","ENSG00000183386",3462,0.825,0.1249,1.74e-12,5.68e-10,"FHL3","9606.ENSP00000362107","Ensembl_gene"
"70","ENSG00000186364",219,0.4812,0.073,2.06e-12,6.66e-10,"NUDT17","9606.ENSP00000334437","Ensembl_gene"
"71","ENSG00000204084",1491,0.4887,0.0747,2.83e-12,9.01e-10,"INPP5B","9606.ENSP00000362115","Ensembl_gene"
"72","ENSG00000175591",386,0.8626,0.1322,3.44e-12,1.08e-09,"P2RY2","9606.ENSP00000310305","Ensembl_gene"
"73","ENSG00000196581",66,1.4958,0.23,4.47e-12,1.38e-09,"AJAP1","9606.ENSP00000367433","Ensembl_gene"
"74","ENSG00000124313",739,0.5932,0.0917,4.59e-12,1.4e-09,"IQSEC2","9606.ENSP00000379712","Ensembl_gene"
"75","ENSG00000261888",131,0.9055,0.1402,5.41e-12,1.63e-09,"AC144831.1","#N/A","#N/A"
"76","ENSG00000117461",169,0.8926,0.1385,5.93e-12,1.72e-09,"PIK3R3","9606.ENSP00000262741","Ensembl_gene"
"77","ENSG00000134489",153,1.3668,0.2117,5.89e-12,1.72e-09,"HRH4","9606.ENSP00000256906","Ensembl_gene"
"78","ENSG00000167549",150,0.8468,0.1315,5.91e-12,1.72e-09,"CORO6","9606.ENSP00000344562","Ensembl_gene"
"79","ENSG00000184371",1152,0.8304,0.1295,7.13e-12,2.04e-09,"CSF1","9606.ENSP00000327513","Ensembl_gene"
"80","ENSG00000134138",10,1.6143,0.2532,7.82e-12,2.21e-09,"MEIS2","9606.ENSP00000453793","Ensembl_gene"
"81","ENSG00000189068",2557,1.0943,0.1717,1.02e-11,2.86e-09,"VSTM1","9606.ENSP00000343366","Ensembl_gene"
"82","ENSG00000147443",12217,0.5361,0.0836,1.21e-11,3.33e-09,"DOK2","9606.ENSP00000276420","Ensembl_gene"
"83","ENSG00000120279",62,1.342,0.2131,1.63e-11,4.43e-09,"MYCT1","9606.ENSP00000356214","Ensembl_gene"
"84","ENSG00000237978",49,0.7502,0.1196,1.77e-11,4.76e-09,"KCNMB2-AS1","#N/A","#N/A"
"85","ENSG00000284648",12,1.685,0.2748,2.85e-11,7.56e-09,"AC097493.4","#N/A","#N/A"
"86","ENSG00000138395",29,1.8585,0.2984,2.96e-11,7.68e-09,"CDK15","9606.ENSP00000406472","Ensembl_gene"
"87","ENSG00000162174",634,0.5598,0.0905,2.95e-11,7.68e-09,"ASRGL1","9606.ENSP00000400057","Ensembl_gene"
"88","ENSG00000253111",8,1.7233,0.2795,3.44e-11,8.82e-09,"AC091114.1","#N/A","#N/A"
"89","ENSG00000174837",3774,0.9533,0.1545,3.63e-11,9.22e-09,"ADGRE1","9606.ENSP00000311545","Ensembl_gene"
"90","ENSG00000071205",265,0.5711,0.093,3.98e-11,9.98e-09,"ARHGAP10","9606.ENSP00000336923","Ensembl_gene"
"91","ENSG00000165702",1639,1.0415,0.17,4.1e-11,1.02e-08,"GFI1B","9606.ENSP00000344782","Ensembl_gene"
"92","ENSG00000010278",1165,1.1315,0.1846,4.17e-11,1.02e-08,"CD9","9606.ENSP00000371958","Ensembl_gene"
"93","ENSG00000139629",1129,0.4715,0.0772,4.64e-11,1.13e-08,"GALNT6","9606.ENSP00000444171","Ensembl_gene"
"94","ENSG00000119711",318,0.5019,0.083,7.18e-11,1.72e-08,"ALDH6A1","9606.ENSP00000450436","Ensembl_gene"
"95","ENSG00000075142",2003,0.4087,0.0679,8.04e-11,1.91e-08,"SRI","9606.ENSP00000265729","Ensembl_gene"
"96","ENSG00000186792",272,0.875,0.1454,8.14e-11,1.92e-08,"HYAL3","9606.ENSP00000337425","Ensembl_gene"
"97","ENSG00000188822",1248,0.8805,0.1471,9.11e-11,2.12e-08,"CNR2","9606.ENSP00000363596","Ensembl_gene"
"98","ENSG00000099957",63,1.1878,0.1981,9.3e-11,2.14e-08,"P2RX6","9606.ENSP00000416193","Ensembl_gene"
"99","ENSG00000075891",5,1.9035,0.3194,1.15e-10,2.62e-08,"PAX2","9606.ENSP00000359319","Ensembl_gene"
"100","ENSG00000175130",4166,0.5763,0.0953,1.36e-10,3.08e-08,"MARCKSL1","9606.ENSP00000362638","Ensembl_gene"
"101","ENSG00000285933",63,1.6006,0.2692,1.48e-10,3.3e-08,"AP003498.3","#N/A","#N/A"
"102","ENSG00000113296",141,1.1988,0.2039,2.06e-10,4.56e-08,"THBS4","9606.ENSP00000339730","Ensembl_gene"
"103","ENSG00000268758",721,1.1269,0.1923,2.24e-10,4.91e-08,"ADGRE4P","#N/A","#N/A"
"104","ENSG00000234493",53,1.4735,0.2519,2.65e-10,5.76e-08,"RHOXF1P1","#N/A","#N/A"
"105","ENSG00000167208",7586,0.3124,0.0537,2.71e-10,5.82e-08,"SNX20","9606.ENSP00000332062","Ensembl_gene"
"106","ENSG00000286369",28,0.9169,0.159,2.94e-10,6.26e-08,"AP002813.1","#N/A","#N/A"
"107","ENSG00000124191",107,0.8467,0.1462,3.22e-10,6.8e-08,"TOX2","9606.ENSP00000344724","Ensembl_gene"
"108","ENSG00000132746",13,2.351,0.4063,3.96e-10,8.27e-08,"ALDH3B2","9606.ENSP00000255084","Ensembl_gene"
"109","ENSG00000131773",20,1.1745,0.2038,4.01e-10,8.31e-08,"KHDRBS3","9606.ENSP00000348108","Ensembl_gene"
"110","ENSG00000250942",17,1.5407,0.2681,4.49e-10,9.22e-08,"ENPP7P11","#N/A","#N/A"
"111","ENSG00000106003",11720,0.4351,0.0763,4.86e-10,9.89e-08,"LFNG","9606.ENSP00000222725","Ensembl_gene"
"112","ENSG00000228363",37,1.2253,0.2143,5.47e-10,1.1e-07,"AC015971.1","#N/A","#N/A"
"113","ENSG00000218052",70,1.1061,0.1937,5.57e-10,1.11e-07,"ADAMTS7P4","#N/A","#N/A"
"114","ENSG00000167779",53,0.9306,0.1643,5.89e-10,1.17e-07,"IGFBP6","9606.ENSP00000301464","Ensembl_gene"
"115","ENSG00000062485",4801,0.3261,0.0575,6.16e-10,1.2e-07,"CS","9606.ENSP00000342056","Ensembl_gene"
"116","ENSG00000238164",1194,0.5792,0.1019,6.14e-10,1.2e-07,"TNFRSF14-AS1","#N/A","#N/A"
"117","ENSG00000135245",93,0.6265,0.1105,6.33e-10,1.22e-07,"HILPDA","9606.ENSP00000257696","Ensembl_gene"
"118","ENSG00000040531",965,0.3573,0.0633,7.39e-10,1.41e-07,"CTNS","9606.ENSP00000371294","Ensembl_gene"
"119","ENSG00000100150",751,0.3445,0.061,7.64e-10,1.44e-07,"DEPDC5","9606.ENSP00000383105","Ensembl_gene"
"120","ENSG00000182551",2214,0.3238,0.0572,7.58e-10,1.44e-07,"ADI1","9606.ENSP00000333666","Ensembl_gene"
"121","ENSG00000165914",282,0.8437,0.1494,7.78e-10,1.45e-07,"TTC7B","9606.ENSP00000336127","Ensembl_gene"
"122","ENSG00000115602",84,1.1073,0.1973,9.58e-10,1.77e-07,"IL1RL1","9606.ENSP00000233954","Ensembl_gene"
"123","ENSG00000152207",552,1.0203,0.1827,1.17e-09,2.15e-07,"CYSLTR2","9606.ENSP00000282018","Ensembl_gene"
"124","ENSG00000186951",377,0.4744,0.0852,1.23e-09,2.23e-07,"PPARA","9606.ENSP00000385523","Ensembl_gene"
"125","ENSG00000144485",163,0.7961,0.1434,1.31e-09,2.37e-07,"HES6","9606.ENSP00000272937","Ensembl_gene"
"126","ENSG00000286504",78,0.895,0.1617,1.56e-09,2.8e-07,"AC092745.4","#N/A","#N/A"
"127","ENSG00000283399",49,1.0664,0.1942,1.91e-09,3.39e-07,"AC004381.3","#N/A","#N/A"
"128","ENSG00000116016",163,0.7737,0.1412,2.09e-09,3.68e-07,"EPAS1","9606.ENSP00000263734","Ensembl_gene"
"129","ENSG00000161905",1970,1.8277,0.3344,2.41e-09,4.22e-07,"ALOX15","9606.ENSP00000458832","Ensembl_gene"
"130","ENSG00000278341",32,0.9961,0.1851,3.35e-09,5.82e-07,"AC138028.6","#N/A","#N/A"
"131","ENSG00000220586",12,5.089,1.01,3.73e-09,6.43e-07,"TUBBP9","#N/A","#N/A"
"132","ENSG00000105088",592,0.6,0.1123,4.07e-09,6.93e-07,"OLFM2","9606.ENSP00000264833","Ensembl_gene"
"133","ENSG00000130561",12,1.2273,0.2323,4.08e-09,6.93e-07,"SAG","9606.ENSP00000386444","Ensembl_gene"
"134","ENSG00000114315",117,0.992,0.1853,4.27e-09,7.2e-07,"HES1","9606.ENSP00000232424","Ensembl_gene"
"135","ENSG00000250548",95,1.2854,0.24,4.36e-09,7.29e-07,"LINC01303","#N/A","#N/A"
"136","ENSG00000287611",18,1.1513,0.217,5.01e-09,8.31e-07,"AC007922.5","#N/A","#N/A"
"137","ENSG00000160325",537,0.5568,0.105,5.05e-09,8.33e-07,"CACFD1","9606.ENSP00000440832","Ensembl_gene"
"138","ENSG00000276568",8,1.2803,0.2436,5.47e-09,8.95e-07,"AC025278.3","#N/A","#N/A"
"139","ENSG00000161714",183,0.5774,0.1095,5.63e-09,9.15e-07,"PLCD3","9606.ENSP00000479636","Ensembl_gene"
"140","ENSG00000182771",8,1.3402,0.26,1.09e-08,1.75e-06,"GRID1","9606.ENSP00000330148","Ensembl_gene"
"141","ENSG00000183579",24,0.8906,0.1717,1.11e-08,1.77e-06,"ZNRF3","9606.ENSP00000443824","Ensembl_gene"
"142","ENSG00000184058",9,1.5833,0.3077,1.13e-08,1.8e-06,"TBX1","9606.ENSP00000331791","Ensembl_gene"
"143","ENSG00000164292",88,1.1035,0.2138,1.28e-08,2.02e-06,"RHOBTB3","9606.ENSP00000369318","Ensembl_gene"
"144","ENSG00000162881",2448,0.7043,0.1381,1.51e-08,2.37e-06,"OXER1","9606.ENSP00000367930","Ensembl_gene"
"145","ENSG00000145757",15,1.0131,0.1984,1.52e-08,2.37e-06,"SPATA9","9606.ENSP00000274432","Ensembl_gene"
"146","ENSG00000158006",1019,0.4054,0.0797,1.64e-08,2.54e-06,"PAFAH2","9606.ENSP00000363400","Ensembl_gene"
"147","ENSG00000183018",315,0.6808,0.1339,1.66e-08,2.55e-06,"SPNS2","9606.ENSP00000333292","Ensembl_gene"
"148","ENSG00000147872",2352,0.5416,0.1067,1.75e-08,2.67e-06,"PLIN2","9606.ENSP00000276914","Ensembl_gene"
"149","ENSG00000225963",11,1.1527,0.2291,2.46e-08,3.73e-06,"AC009950.1","#N/A","#N/A"
"150","ENSG00000268416",7,1.229,0.2465,2.57e-08,3.87e-06,"AC010329.1","#N/A","#N/A"
"151","ENSG00000182749",886,0.5526,0.1107,2.67e-08,4e-06,"PAQR7","9606.ENSP00000363414","Ensembl_gene"
"152","ENSG00000187134",73,1.1113,0.2242,3.02e-08,4.48e-06,"AKR1C1","9606.ENSP00000370254","Ensembl_gene"
"153","ENSG00000282850",28,1.4269,0.2859,3.18e-08,4.69e-06,"RHOXF1P2","#N/A","#N/A"
"154","ENSG00000171657",75,1.0075,0.2036,3.56e-08,5.21e-06,"GPR82","9606.ENSP00000303549","Ensembl_gene"
"155","ENSG00000175857",3258,0.5916,0.1194,3.58e-08,5.21e-06,"GAPT","9606.ENSP00000379997","Ensembl_gene"
"156","ENSG00000259479",68,0.9032,0.1846,4.47e-08,6.48e-06,"SORD2P","#N/A","#N/A"
"157","ENSG00000177098",19,0.9152,0.1877,5e-08,7.19e-06,"SCN4B","9606.ENSP00000322460","Ensembl_gene"
"158","ENSG00000123989",255,0.5553,0.1145,5.24e-08,7.49e-06,"CHPF","9606.ENSP00000243776","Ensembl_gene"
"159","ENSG00000272512",44,1.5589,0.3202,5.61e-08,7.97e-06,"AL645608.7","#N/A","#N/A"
"160","ENSG00000185052",145,0.7451,0.1541,6.13e-08,8.65e-06,"SLC24A3","9606.ENSP00000333519","Ensembl_gene"
"161","ENSG00000163053",37,1.1695,0.2412,6.38e-08,8.95e-06,"SLC16A14","9606.ENSP00000295190","Ensembl_gene"
"162","ENSG00000272325",4670,0.277,0.0575,6.57e-08,9.15e-06,"NUDT3","9606.ENSP00000476119","Ensembl_gene"
"163","ENSG00000284999",5,2.103,0.4318,6.6e-08,9.15e-06,"AL591518.1","#N/A","#N/A"
"164","ENSG00000220349",17,1.0781,0.2274,9.17e-08,1.26e-05,"Z85996.1","#N/A","#N/A"
"165","ENSG00000099994",93,0.6851,0.1448,9.82e-08,1.34e-05,"SUSD2","9606.ENSP00000351075","Ensembl_gene"
"166","ENSG00000256347",14,1.1381,0.2401,1.01e-07,1.37e-05,"OR8R1P","#N/A","#N/A"
"167","ENSG00000050438",232,0.5788,0.123,1.14e-07,1.54e-05,"SLC4A8","9606.ENSP00000405812","Ensembl_gene"
"168","ENSG00000143554",2724,0.3861,0.0825,1.3e-07,1.75e-05,"SLC27A3","9606.ENSP00000485061","Ensembl_gene"
"169","ENSG00000228549",3,2.0045,0.4271,1.39e-07,1.85e-05,"BX284668.2","#N/A","#N/A"
"170","ENSG00000134256",1320,0.6997,0.1515,1.52e-07,2.02e-05,"CD101","9606.ENSP00000358482","Ensembl_gene"
"171","ENSG00000164236",214,0.6397,0.1379,1.59e-07,2.1e-05,"ANKRD33B","9606.ENSP00000296657","Ensembl_gene"
"172","ENSG00000225872",26,0.9961,0.2171,1.71e-07,2.25e-05,"LINC01529","#N/A","#N/A"
"173","ENSG00000107438",1944,0.6364,0.138,1.78e-07,2.32e-05,"PDLIM1","9606.ENSP00000360305","Ensembl_gene"
"174","ENSG00000125266",13,1.0952,0.2361,1.86e-07,2.42e-05,"EFNB2","9606.ENSP00000245323","Ensembl_gene"
"175","ENSG00000137822",645,0.349,0.0761,1.94e-07,2.51e-05,"TUBGCP4","9606.ENSP00000260383","Ensembl_gene"
"176","ENSG00000243477",788,0.4032,0.0882,2.03e-07,2.6e-05,"NAA80","9606.ENSP00000346927","Ensembl_gene"
"177","ENSG00000288109",13,1.7638,0.3853,2.26e-07,2.88e-05,"AC079331.3","#N/A","#N/A"
"178","ENSG00000284471",11,1.3388,0.2915,2.37e-07,3.01e-05,"CR769775.2","#N/A","#N/A"
"179","ENSG00000248593",126,0.4283,0.0953,2.9e-07,3.65e-05,"DSTNP2","#N/A","#N/A"
"180","ENSG00000128606",12,1.4123,0.3106,3.04e-07,3.82e-05,"LRRC17","9606.ENSP00000344242","Ensembl_gene"
"181","ENSG00000153721",12,1.4201,0.3156,3.47e-07,4.32e-05,"CNKSR3","9606.ENSP00000475915","Ensembl_gene"
"182","ENSG00000087116",113,0,0.0014,3.72e-07,4.62e-05,"ADAMTS2","9606.ENSP00000251582","Ensembl_gene"
"183","ENSG00000124019",58,0.5984,0.1347,3.92e-07,4.83e-05,"FAM124B","9606.ENSP00000386895","Ensembl_gene"
"184","ENSG00000117480",1060,0.387,0.0877,4.34e-07,5.33e-05,"FAAH","9606.ENSP00000243167","Ensembl_gene"
"185","ENSG00000130695",564,0.4071,0.093,5.22e-07,6.34e-05,"CEP85","9606.ENSP00000252992","Ensembl_gene"
"186","ENSG00000168269",12,1.382,0.3165,5.22e-07,6.34e-05,"FOXI1","9606.ENSP00000304286","Ensembl_gene"
"187","ENSG00000100290",134,0.5331,0.1226,5.39e-07,6.51e-05,"BIK","9606.ENSP00000216115","Ensembl_gene"
"188","ENSG00000176871",1658,0.3775,0.0868,5.75e-07,6.91e-05,"WSB2","9606.ENSP00000409131","Ensembl_gene"
"189","ENSG00000188290",246,1.0321,0.2374,6.1e-07,7.29e-05,"HES4","9606.ENSP00000393198","Ensembl_gene"
"190","ENSG00000255959",8,1.2261,0.2819,6.39e-07,7.6e-05,"AP000777.2","#N/A","#N/A"
"191","ENSG00000167553",1612,0.3739,0.0866,6.59e-07,7.79e-05,"TUBA1C","9606.ENSP00000301072","Ensembl_gene"
"192","ENSG00000105048",424,1.0897,0.2529,7.56e-07,8.89e-05,"TNNT1","9606.ENSP00000467176","Ensembl_gene"
"193","ENSG00000152229",1873,0.5206,0.1217,7.65e-07,8.95e-05,"PSTPIP2","9606.ENSP00000387261","Ensembl_gene"
"194","ENSG00000135116",159,1.474,0.3416,7.77e-07,9.04e-05,"HRK","9606.ENSP00000257572","Ensembl_gene"
"195","ENSG00000130222",140,0.6103,0.1429,7.86e-07,9.1e-05,"GADD45G","9606.ENSP00000252506","Ensembl_gene"
"196","ENSG00000161013",3943,0.3258,0.0766,7.94e-07,9.15e-05,"MGAT4B","9606.ENSP00000338487","Ensembl_gene"
"197","ENSG00000136068",1235,0.4444,0.1039,8.13e-07,9.32e-05,"FLNB","9606.ENSP00000420213","Ensembl_gene"
"198","ENSG00000183484",2258,0.2574,0.0601,8.17e-07,9.32e-05,"GPR132","9606.ENSP00000328818","Ensembl_gene"
"199","ENSG00000279693",75,1.2364,0.2892,9.06e-07,0.000103,"AC099521.3","#N/A","#N/A"
"200","ENSG00000121053",13,1.3379,0.3178,1.02e-06,0.000115,"EPX","9606.ENSP00000225371","Ensembl_gene"
"201","ENSG00000111328",703,0.5427,0.1287,1.03e-06,0.000116,"CDK2AP1","9606.ENSP00000261692","Ensembl_gene"
"202","ENSG00000187097",318,0.3409,0.0811,1.06e-06,0.000118,"ENTPD5","9606.ENSP00000335246","Ensembl_gene"
"203","ENSG00000286989",122,0.4191,0.1001,1.11e-06,0.000124,"AL691432.4","#N/A","#N/A"
"204","ENSG00000156869",60,1.0294,0.2452,1.29e-06,0.000143,"FRRS1","9606.ENSP00000287474","Ensembl_gene"
"205","ENSG00000138801",1893,0.4856,0.1172,1.39e-06,0.000153,"PAPSS1","9606.ENSP00000265174","Ensembl_gene"
"206","ENSG00000174944",441,0.9365,0.2247,1.41e-06,0.000155,"P2RY14","9606.ENSP00000308361","Ensembl_gene"
"207","ENSG00000251002",130,0.4854,0.1177,1.55e-06,0.000169,"AC244502.1","#N/A","#N/A"
"208","ENSG00000179029",392,0.2679,0.0654,1.62e-06,0.000176,"TMEM107","9606.ENSP00000314116","Ensembl_gene"
"209","ENSG00000139531",718,0.3207,0.0783,1.71e-06,0.000184,"SUOX","9606.ENSP00000377668","Ensembl_gene"
"210","ENSG00000186187",360,0.3728,0.0911,1.71e-06,0.000184,"ZNRF1","9606.ENSP00000335091","Ensembl_gene"
"211","ENSG00000141068",3298,0.4064,0.0991,1.73e-06,0.000185,"KSR1","9606.ENSP00000381958","Ensembl_gene"
"212","ENSG00000125952",8267,0.2677,0.0641,1.75e-06,0.000187,"MAX","9606.ENSP00000351490","Ensembl_gene"
"213","ENSG00000154760",885,0.3396,0.0832,1.88e-06,0.000199,"SLFN13","9606.ENSP00000285013","Ensembl_gene"
"214","ENSG00000160190",759,0.3004,0.0741,2.06e-06,0.000217,"SLC37A1","9606.ENSP00000344648","Ensembl_gene"
"215","ENSG00000121361",5,1.5035,0.3693,2.18e-06,0.000229,"KCNJ8","9606.ENSP00000240662","Ensembl_gene"
