"","signature","padj","comparison","method","ln_padj"
"1","serum_AD_v_healthy_BSL",0.000444097998861121,"advh","LEANR+ORA",7.71946530173104
"2","serum_AD_v_healthy_BSL",9.82027294844043e-06,"advh","LEANR+ORA",11.5310616408273
"3","serum_AD_v_healthy_BSL",3.35887457519102e-13,"advh","LEANR+ORA",28.7220002389149
"4","serum_AD_v_healthy_BSL",2.25244348169092e-13,"advh","LEANR+ORA",29.1215905901062
"5","serum_AD_v_healthy_BSL",6.08523709259909e-11,"advh","LEANR+ORA",23.5225703338031
"6","serum_AD_v_healthy_BSL",9.13212732077655e-11,"advh","LEANR+ORA",23.1166373520978
"7","serum_AD_v_healthy_BSL",7.88617436908617e-05,"advh","LEANR+ORA",9.44781431853858
"8","serum_AD_v_healthy_BSL",1.31728534552801e-07,"advh","LEANR+ORA",15.8425225883942
"9","serum_AD_v_healthy_BSL",0.000101096348004457,"advh","LEANR+ORA",9.19943655519704
"10","serum_AD_v_healthy_BSL",0.00407653852747321,"advh","LEANR+ORA",5.50250705079026
"11","serum_AD_v_healthy_BSL",5.39325628315301e-13,"advh","LEANR+ORA",28.2484568722516
"12","serum_AD_v_healthy_BSL",5.27082076850061e-09,"advh","LEANR+ORA",19.0610797429714
"13","serum_AD_v_healthy_BSL",0.000131693920950917,"advh","LEANR+ORA",8.93503010858775
"14","serum_AD_v_healthy_BSL",7.51851368659602e-12,"advh","LEANR+ORA",25.6136526455608
"15","serum_AD_v_healthy_BSL",2.51714367665628e-05,"advh","LEANR+ORA",10.5898006679447
"16","serum_AD_v_healthy_BSL",3.98381598870141e-14,"advh","LEANR+ORA",30.8539511508359
"17","serum_AD_v_healthy_BSL",0.000117186252908208,"advh","LEANR+ORA",9.05174598370613
"18","serum_AD_v_healthy_BSL",1.34376027166354e-07,"advh","LEANR+ORA",15.822623794065
"19","serum_AD_v_healthy_BSL",1.20951332820631e-13,"advh","LEANR+ORA",29.7433881383153
"20","serum_AD_v_healthy_BSL",9.11432827359526e-08,"advh","LEANR+ORA",16.2108330331511
"21","serum_AD_v_healthy_BSL",7.52399948685578e-11,"advh","LEANR+ORA",23.3103381796967
"22","serum_AD_v_healthy_BSL",1.94723116700485e-05,"advh","LEANR+ORA",10.8465170157847
"23","serum_AD_v_healthy_BSL",9.01379443246639e-09,"advh","LEANR+ORA",18.5245097183001
"24","serum_AD_v_healthy_BSL",1.71182311218942e-14,"advh","LEANR+ORA",31.6986323518545
"25","serum_AD_v_healthy_BSL",0.000721305050228375,"advh","LEANR+ORA",7.2344484169148
"26","serum_AD_v_healthy_BSL",9.11581628754519e-09,"advh","LEANR+ORA",18.5132548785145
"27","serum_AD_v_healthy_BSL",9.09380051555116e-08,"advh","LEANR+ORA",16.2130878246213
"28","serum_AD_v_healthy_BSL",3.13973603986467e-08,"advh","LEANR+ORA",17.2765420113031
"29","serum_AD_v_healthy_BSL",1.8882985349508e-14,"advh","LEANR+ORA",31.6005151243677
"30","serum_AD_v_healthy_BSL",5.11913926779411e-13,"advh","LEANR+ORA",28.3006198957625
"31","serum_AD_v_healthy_BSL",4.08921891318067e-13,"advh","LEANR+ORA",28.5252522318783
"32","serum_AD_v_healthy_BSL",1.14881440024144e-12,"advh","LEANR+ORA",27.4922906616662
"33","serum_AD_v_healthy_BSL",1.84262742440797e-12,"advh","LEANR+ORA",27.0198286148081
"34","serum_AD_v_healthy_BSL",3.98624546119276e-08,"advh","LEANR+ORA",17.0378309432267
"35","serum_AD_v_healthy_BSL",1.20951332820631e-13,"advh","LEANR+ORA",29.7433881383153
"36","serum_AD_v_healthy_BSL",1.76568131043434e-10,"advh","LEANR+ORA",22.457314302461
"37","serum_AD_v_healthy_BSL",1.38873947369766e-10,"advh","LEANR+ORA",22.6974544476931
"38","serum_AD_v_healthy_BSL",5.69645703427252e-05,"advh","LEANR+ORA",9.77308105632091
"39","serum_AD_v_healthy_BSL",0.000181961843384329,"advh","LEANR+ORA",8.61171354460193
"40","serum_AD_v_healthy_BSL",5.54262823144523e-11,"advh","LEANR+ORA",23.615967224664
"41","serum_AD_v_healthy_BSL",2.01806410410534e-08,"advh","LEANR+ORA",17.7185420563682
"42","serum_AD_v_healthy_BSL",4.17533952846986e-14,"advh","LEANR+ORA",30.8069956227361
"43","serum_AD_v_healthy_BSL",3.75391113770732e-05,"advh","LEANR+ORA",10.190127198448
"44","serum_AD_v_healthy_BSL",1.06474668285495e-09,"advh","LEANR+ORA",20.6605289225516
"45","serum_AD_v_healthy_BSL",1.38873947369766e-10,"advh","LEANR+ORA",22.6974544476931
"46","serum_AD_v_healthy_BSL",2.25244348169092e-13,"advh","LEANR+ORA",29.1215905901062
"47","serum_AD_v_healthy_BSL",3.0192424712405e-14,"advh","LEANR+ORA",31.1311853393324
"48","serum_AD_v_healthy_BSL",1.23727324513835e-11,"advh","LEANR+ORA",25.1155260605154
"49","serum_AD_v_healthy_BSL",1.13777256285086e-13,"advh","LEANR+ORA",29.8045337500898
"50","serum_AD_v_healthy_BSL",1.53444748067231e-13,"advh","LEANR+ORA",29.5054358401248
"51","serum_AD_v_healthy_BSL",1.51465830362634e-11,"advh","LEANR+ORA",24.9132461515725
"52","serum_AD_v_healthy_BSL",1.80337008593307e-08,"advh","LEANR+ORA",17.8310235596002
"53","serum_AD_v_healthy_BSL",7.49246043363357e-09,"advh","LEANR+ORA",18.709368597548
"54","serum_AD_v_healthy_BSL",1.71182311218942e-14,"advh","LEANR+ORA",31.6986323518545
"55","serum_AD_v_healthy_BSL",1.94079979525061e-13,"advh","LEANR+ORA",29.2705060552124
"56","serum_AD_v_healthy_BSL",4.13604796279478e-10,"advh","LEANR+ORA",21.6061101963812
"57","serum_AD_v_healthy_BSL",0.000395697557960444,"advh","LEANR+ORA",7.83486038103383
"58","serum_AD_v_healthy_BSL",4.17533952846986e-14,"advh","LEANR+ORA",30.8069956227361
"59","serum_AD_v_healthy_BSL",1.14903258316405e-12,"advh","LEANR+ORA",27.4921007596189
"60","serum_AD_v_healthy_BSL",0.000101096348004457,"advh","LEANR+ORA",9.19943655519704
"61","serum_AD_v_healthy_BSL",7.88617436908617e-05,"advh","LEANR+ORA",9.44781431853858
"62","serum_AD_v_healthy_BSL",1.56776943471823e-08,"advh","LEANR+ORA",17.971026877021
"63","serum_AD_v_healthy_BSL",5.1316765870304e-13,"advh","LEANR+ORA",28.2981737830501
"64","serum_AD_v_healthy_BSL",2.92458846528014e-13,"advh","LEANR+ORA",28.860452433768
"65","serum_AD_v_healthy_BSL",4.82559179686752e-13,"advh","LEANR+ORA",28.3596728294523
"66","serum_AD_v_healthy_BSL",1.79605025640729e-06,"advh","LEANR+ORA",13.2299206060664
"67","serum_AD_v_healthy_BSL",1.67865024853539e-10,"advh","LEANR+ORA",22.5078608829338
"68","serum_AD_v_healthy_BSL",2.62945809127179e-12,"advh","LEANR+ORA",26.664243339916
"69","serum_AD_v_healthy_BSL",2.02098690884014e-15,"advh","LEANR+ORA",33.8351904340757
"70","serum_AD_v_healthy_BSL",1.67792026807392e-05,"advh","LEANR+ORA",10.9953703741007
"71","serum_AD_v_healthy_BSL",8.23049765843189e-12,"advh","LEANR+ORA",25.5231746342425
"72","serum_AD_v_healthy_BSL",0.000248028583764731,"advh","LEANR+ORA",8.30196656132503
"73","serum_AD_v_healthy_BSL",9.11581628754519e-09,"advh","LEANR+ORA",18.5132548785145
"74","serum_AD_v_healthy_BSL",7.25628028317543e-11,"advh","LEANR+ORA",23.3465686830872
"75","serum_AD_v_healthy_BSL",3.62852512514173e-12,"advh","LEANR+ORA",26.3421948518285
"76","serum_AD_v_healthy_BSL",5.23469082173815e-14,"advh","LEANR+ORA",30.5808835191781
"77","serum_AD_v_healthy_BSL",9.8746388861899e-14,"advh","LEANR+ORA",29.9462215602852
"78","serum_AD_v_healthy_BSL",3.85908322890157e-13,"advh","LEANR+ORA",28.5831765591207
"79","serum_AD_v_healthy_BSL",4.84833647172999e-11,"advh","LEANR+ORA",23.7498003723411
"80","serum_AD_v_healthy_BSL",3.85908322890157e-13,"advh","LEANR+ORA",28.5831765591207
"81","serum_AD_v_healthy_BSL",5.15926907444252e-09,"advh","LEANR+ORA",19.0824709197264
"82","serum_AD_v_healthy_BSL",1.31728534552801e-07,"advh","LEANR+ORA",15.8425225883942
"83","serum_AD_v_healthy_BSL",1.83877252605021e-13,"advh","LEANR+ORA",29.324507965323
"84","serum_AD_v_healthy_BSL",7.62150134834929e-13,"advh","LEANR+ORA",27.902632831289
"85","serum_AD_v_healthy_BSL",1.98836676281363e-09,"advh","LEANR+ORA",20.0359522573911
"86","serum_AD_v_healthy_BSL",6.53467384315212e-13,"advh","LEANR+ORA",28.0564837723265
"87","serum_AD_v_healthy_BSL",2.59069367362206e-12,"advh","LEANR+ORA",26.6790954484232
"88","serum_AD_v_healthy_BSL",0.000212789769578103,"advh","LEANR+ORA",8.4552058769433
"89","serum_AD_v_healthy_BSL",7.03204760621643e-12,"advh","LEANR+ORA",25.6805431856288
"90","serum_AD_v_healthy_BSL",4.12221379046235e-13,"advh","LEANR+ORA",28.5172158620879
"91","serum_AD_v_healthy_BSL",6.53467384315212e-13,"advh","LEANR+ORA",28.0564837723265
"92","serum_AD_v_healthy_BSL",7.47698139236592e-07,"advh","LEANR+ORA",14.1062664975934
"93","serum_AD_v_healthy_BSL",1.20951332820631e-13,"advh","LEANR+ORA",29.7433881383153
"94","serum_AD_v_healthy_BSL",9.02484104038179e-09,"advh","LEANR+ORA",18.5232849461367
"95","serum_AD_v_healthy_BSL",1.14881440024144e-12,"advh","LEANR+ORA",27.4922906616662
"96","serum_AD_v_healthy_BSL",1.2245594043705e-14,"advh","LEANR+ORA",32.0336101925183
"97","serum_AD_v_healthy_BSL",1.7701676068037e-13,"advh","LEANR+ORA",29.3625319737105
"98","serum_AD_v_healthy_BSL",1.32682061685251e-05,"advh","LEANR+ORA",11.2301398982208
"99","serum_AD_v_healthy_BSL",9.28561541328732e-13,"advh","LEANR+ORA",27.7051397359388
"100","serum_AD_v_healthy_BSL",9.08619087856684e-14,"advh","LEANR+ORA",30.0294355268134
"101","serum_AD_v_healthy_BSL",0.000385592032256167,"advh","LEANR+ORA",7.86073065867745
"102","serum_AD_v_healthy_BSL",5.85371118620996e-11,"advh","LEANR+ORA",23.5613601720264
"103","serum_AD_v_healthy_BSL",1.13846253738274e-08,"advh","LEANR+ORA",18.2910020432134
"104","serum_AD_v_healthy_BSL",5.24217704144792e-12,"advh","LEANR+ORA",25.9742842379525
"105","serum_AD_v_healthy_BSL",2.17838970408828e-15,"advh","LEANR+ORA",33.7601904589086
"106","serum_AD_v_healthy_BSL",1.67865024853539e-10,"advh","LEANR+ORA",22.5078608829338
"107","serum_AD_v_healthy_BSL",7.92331234701292e-07,"advh","LEANR+ORA",14.048286306931
"108","serum_AD_v_healthy_BSL",3.46671978913869e-06,"advh","LEANR+ORA",12.5723017168125
"109","serum_AD_v_healthy_BSL",2.972195895089e-11,"advh","LEANR+ORA",24.239134984695
"110","serum_AD_v_healthy_BSL",1.50515543042575e-11,"advh","LEANR+ORA",24.9195398540359
"111","serum_AD_v_healthy_BSL",2.52112626647333e-08,"advh","LEANR+ORA",17.4959750111328
"112","serum_AD_v_healthy_BSL",8.24754309790896e-06,"advh","LEANR+ORA",11.7055952082849
"113","serum_AD_v_healthy_BSL",2.25244348169092e-13,"advh","LEANR+ORA",29.1215905901062
"114","serum_AD_v_healthy_BSL",1.14881440024144e-12,"advh","LEANR+ORA",27.4922906616662
"115","serum_AD_v_healthy_BSL",9.08619087856684e-14,"advh","LEANR+ORA",30.0294355268134
"116","serum_AD_v_healthy_BSL",8.96232844718116e-12,"advh","LEANR+ORA",25.4379910513652
"117","serum_AD_v_healthy_BSL",3.21526983995569e-12,"advh","LEANR+ORA",26.463109830204
"118","serum_AD_v_healthy_BSL",2.1961105316121e-14,"advh","LEANR+ORA",31.4495034463793
"119","serum_AD_v_healthy_BSL",2.25244348169092e-13,"advh","LEANR+ORA",29.1215905901062
"120","serum_AD_v_healthy_BSL",3.68349584603399e-11,"advh","LEANR+ORA",24.024573763517
"121","serum_AD_v_healthy_BSL",1.24073065695583e-10,"advh","LEANR+ORA",22.8101504843764
"122","serum_AD_v_healthy_BSL",1.80337008593307e-08,"advh","LEANR+ORA",17.8310235596002
"123","serum_AD_v_healthy_BSL",3.27323160187484e-07,"advh","LEANR+ORA",14.9323178966
"124","serum_AD_v_healthy_BSL",1.35495953777738e-12,"advh","LEANR+ORA",27.3272495234617
"125","serum_AD_v_healthy_BSL",1.78556157441624e-11,"advh","LEANR+ORA",24.7487030496654
"126","serum_AD_v_healthy_BSL",1.15697498333104e-10,"advh","LEANR+ORA",22.8800421039756
"127","serum_AD_v_healthy_BSL",0.000117504912649304,"advh","LEANR+ORA",9.04903041547276
"128","serum_AD_v_healthy_BSL",9.39280078411126e-05,"advh","LEANR+ORA",9.27298194315633
"129","serum_AD_m3_v_m0_DP",1.32606349494817e-05,"dupi","LEANR+ORA",11.2307106897767
"130","LS_pre_post_DPL",0.000308463249658537,"dupi","LEANR+ORA",8.08390784761914
"131","LS_pre_post_DPL",6.26694396555039e-34,"dupi","LEANR+ORA",76.4526043317869
"132","LS_v_NL_BSL",1.14921897113394e-22,"dupi","LEANR+ORA",50.5177894897601
"133","serum_AD_m3_v_m0_DP",2.64476281832959e-21,"dupi","LEANR+ORA",47.3817055632945
"134","LS_Dup_W16",8.67350714065028e-10,"dupi","LEANR+ORA",20.8655777064494
"135","LS_Dup_W4",1.58870526908854e-08,"dupi","LEANR+ORA",17.9577613556102
"136","LS_v_NL_post_DP",4.27486655119536e-08,"dupi","LEANR+ORA",16.9679278581455
"137","LS_pre_post_DPL",2.45412171488177e-16,"dupi","LEANR+ORA",35.9435925442797
"138","LS_v_NL_BSL",1.77925889900859e-09,"dupi","LEANR+ORA",20.1470689082112
"139","LS_v_NL_post_DP",2.868544131185e-06,"dupi","LEANR+ORA",12.7617059282625
"140","LS_pre_post_DPL",1.98340000131952e-07,"dupi","LEANR+ORA",15.4332831065231
"141","LS_v_NL_BSL",1.60621822950043e-05,"dupi","LEANR+ORA",11.0390429748038
"142","LS_v_NL_post_DP",0.0388026244545511,"dupi","LEANR+ORA",3.24926739405922
"143","LS_pre_post_DPL",9.2064941275413e-21,"dupi","LEANR+ORA",46.1343778344101
"144","LS_v_NL_BSL",1.22575811155894e-13,"dupi","LEANR+ORA",29.7300466897661
"145","serum_AD_m3_v_m0_DP",1.53367608295379e-08,"dupi","LEANR+ORA",17.9930132217439
"146","LS_v_NL_post_DP",2.27443766742357e-07,"dupi","LEANR+ORA",15.2963628082637
"147","LS_pre_post_DPL",6.43120037278706e-46,"dupi","LEANR+ORA",104.057753073729
"148","LS_v_NL_BSL",6.18009031210676e-29,"dupi","LEANR+ORA",64.953634811855
"149","serum_AD_m3_v_m0_DP",5.8138212139717e-26,"dupi","LEANR+ORA",58.1069743671322
"150","LS_v_NL_post_DP",6.17391199271098e-13,"dupi","LEANR+ORA",28.1132735374452
"151","LS_Dup_W16",3.7318981244764e-11,"dupi","LEANR+ORA",24.0115190381579
"152","LS_Dup_W4",1.36227872423718e-08,"dupi","LEANR+ORA",18.1115219138157
"153","LS_pre_post_DPL",4.93644842351165e-44,"dupi","LEANR+ORA",99.7170979617103
"154","LS_v_NL_BSL",6.52199446662292e-31,"dupi","LEANR+ORA",69.5049576538659
"155","serum_AD_m3_v_m0_DP",9.41629038049515e-27,"dupi","LEANR+ORA",59.9273563023067
"156","LS_v_NL_post_DP",4.2287972374442e-11,"dupi","LEANR+ORA",23.8865184113386
"157","LS_Dup_W16",1.15572166584566e-10,"dupi","LEANR+ORA",22.8811259621708
"158","LS_Dup_W4",1.40705841173968e-09,"dupi","LEANR+ORA",20.3817645445802
"159","serum_AD_m3_v_m0_DP",2.01001551672395e-06,"dupi","LEANR+ORA",13.1173681161599
"160","LS_v_NL_BSL",0.0309453790747438,"dupi","LEANR+ORA",3.47553159391452
"161","LS_pre_post_DPL",3.00636152060636e-29,"dupi","LEANR+ORA",65.6742371463918
"162","serum_AD_m3_v_m0_DP",1.24516211362625e-20,"dupi","LEANR+ORA",45.8324361266931
"163","LS_v_NL_BSL",1.07867748493883e-15,"dupi","LEANR+ORA",34.4630406551323
"164","LS_v_NL_post_DP",6.97026275671247e-07,"dupi","LEANR+ORA",14.1764427286594
"165","LS_Dup_W16",5.77857361158411e-06,"dupi","LEANR+ORA",12.0613536857379
"166","LS_Dup_W4",0.000109120770276829,"dupi","LEANR+ORA",9.12305530490551
"167","LS_v_NL_DP_W0",0.00694200928955953,"dupi","LEANR+ORA",4.97016402337583
"168","LS_pre_post_DPL",2.74214238851732e-28,"dupi","LEANR+ORA",63.4636430953334
"169","serum_AD_m3_v_m0_DP",1.67846196243801e-22,"dupi","LEANR+ORA",50.1389941703274
"170","LS_v_NL_BSL",1.9854856256257e-18,"dupi","LEANR+ORA",40.7606681420047
"171","LS_v_NL_post_DP",1.93212637952727e-11,"dupi","LEANR+ORA",24.6698148754496
"172","LS_Dup_W16",4.8386822110338e-09,"dupi","LEANR+ORA",19.1466234237378
"173","LS_pre_post_DPL",4.86895741489424e-29,"dupi","LEANR+ORA",65.1920878658358
"174","LS_v_NL_BSL",5.4264994097209e-21,"dupi","LEANR+ORA",46.6629927027482
"175","serum_AD_m3_v_m0_DP",3.25192061660043e-16,"dupi","LEANR+ORA",35.6621157071566
"176","LS_v_NL_post_DP",9.78840722032343e-08,"dupi","LEANR+ORA",16.1394819951994
"177","LS_Dup_W16",7.00056474940522e-07,"dupi","LEANR+ORA",14.1721048266709
"178","LS_pre_post_DPL",5.52980352125876e-36,"dupi","LEANR+ORA",81.1829110624922
"179","serum_AD_m3_v_m0_DP",4.07195770053955e-30,"dupi","LEANR+ORA",67.6734288985103
"180","LS_v_NL_BSL",7.37315061263166e-27,"dupi","LEANR+ORA",60.1719524044489
"181","LS_Dup_W16",5.29729335331466e-10,"dupi","LEANR+ORA",21.3586549278818
"182","LS_v_NL_post_DP",7.9021550271644e-10,"dupi","LEANR+ORA",20.9587154194188
"183","LS_Dup_W4",3.85352039214299e-07,"dupi","LEANR+ORA",14.7691085328867
"184","LS_pre_post_DPL",3.24618590980717e-44,"dupi","LEANR+ORA",100.136263350778
"185","LS_v_NL_BSL",1.56767836180768e-27,"dupi","LEANR+ORA",61.7202017363505
"186","serum_AD_m3_v_m0_DP",2.52097935791071e-26,"dupi","LEANR+ORA",58.942564957729
"187","LS_Dup_W16",3.55938659301672e-13,"dupi","LEANR+ORA",28.6640179842373
"188","LS_v_NL_post_DP",1.44310322049447e-11,"dupi","LEANR+ORA",24.9616402138268
"189","LS_Dup_W4",4.23213371589346e-10,"dupi","LEANR+ORA",21.5831446395005
"190","LS_v_NL_DP_W0",4.95521319319388e-06,"dupi","LEANR+ORA",12.2150703652363
"191","LS_pre_post_DPL",3.67993287104691e-12,"dupi","LEANR+ORA",26.3281266054774
"192","LS_v_NL_BSL",8.64552839209017e-08,"dupi","LEANR+ORA",16.263638505564
"193","serum_AD_m3_v_m0_DP",4.67454259637029e-07,"dupi","LEANR+ORA",14.575964333353
"194","LS_Dup_W16",0.00024427528928925,"dupi","LEANR+ORA",8.31721473385763
"195","LS_v_NL_post_DP",0.000540196882666897,"dupi","LEANR+ORA",7.52357688732419
"196","serum_AD_m3_v_m0_DP",1.13519670070487e-08,"dupi","LEANR+ORA",18.2938748034487
"197","LS_pre_post_DPL",1.36059096960955e-07,"dupi","LEANR+ORA",15.8101765091164
"198","LS_v_NL_BSL",9.2686300506301e-07,"dupi","LEANR+ORA",13.8914600654051
"199","LS_Dup_W16",0.0127733656275738,"dupi","LEANR+ORA",4.36039308629605
"200","LS_pre_post_DPL",4.06026404223033e-35,"dupi","LEANR+ORA",79.1892302482605
"201","LS_v_NL_BSL",1.10463719845749e-23,"dupi","LEANR+ORA",52.8599401849923
"202","serum_AD_m3_v_m0_DP",7.51636769583126e-18,"dupi","LEANR+ORA",39.4294486717938
"203","LS_Dup_W4",4.55958862159269e-10,"dupi","LEANR+ORA",21.5086185250467
"204","LS_v_NL_post_DP",6.69010854930133e-09,"dupi","LEANR+ORA",18.8226357373323
"205","LS_Dup_W16",5.80540178412894e-08,"dupi","LEANR+ORA",16.6618919177387
"206","LS_pre_post_DPL",3.51617919590072e-17,"dupi","LEANR+ORA",37.8865716365325
"207","LS_v_NL_BSL",2.81592381752316e-12,"dupi","LEANR+ORA",26.5957307314351
"208","serum_AD_m3_v_m0_DP",1.20037761312604e-10,"dupi","LEANR+ORA",22.8432147450421
"209","LS_v_NL_post_DP",1.60473867235819e-05,"dupi","LEANR+ORA",11.0399645426057
"210","serum_AD_m3_v_m0_DP",8.64926731665594e-06,"dupi","LEANR+ORA",11.6580359438848
"211","LS_pre_post_DPL",4.01743915650762e-33,"dupi","LEANR+ORA",74.5946633949041
"212","LS_v_NL_BSL",4.01577266703881e-24,"dupi","LEANR+ORA",53.8718124578829
"213","serum_AD_m3_v_m0_DP",1.22984229066098e-22,"dupi","LEANR+ORA",50.4499861036803
"214","LS_Dup_W16",7.29861608361201e-09,"dupi","LEANR+ORA",18.7355810843516
"215","LS_v_NL_post_DP",9.7123952505819e-08,"dupi","LEANR+ORA",16.1472778133276
"216","LS_pre_post_DPL",4.71811477925239e-33,"dupi","LEANR+ORA",74.4338987601673
"217","serum_AD_m3_v_m0_DP",5.73904527035048e-30,"dupi","LEANR+ORA",67.3302599225314
"218","LS_v_NL_BSL",2.44224079095521e-22,"dupi","LEANR+ORA",49.7639560710468
"219","LS_Dup_W16",4.01130642830686e-09,"dupi","LEANR+ORA",19.3341488560916
"220","LS_Dup_W4",9.87661912347587e-07,"dupi","LEANR+ORA",13.8279253917404
"221","LS_v_NL_post_DP",3.84578775053822e-06,"dupi","LEANR+ORA",12.4685320993881
"222","LS_v_NL_DP_W0",0.00199332159457226,"dupi","LEANR+ORA",6.21795288871562
"223","LS_pre_post_DPL",1.12174328003812e-39,"dupi","LEANR+ORA",89.6859346515174
"224","serum_AD_m3_v_m0_DP",3.69505272233314e-29,"dupi","LEANR+ORA",65.4679728739679
"225","LS_v_NL_BSL",4.22654808591693e-23,"dupi","LEANR+ORA",51.5180715342981
"226","LS_v_NL_post_DP",3.64803159192829e-13,"dupi","LEANR+ORA",28.6394184766799
"227","LS_Dup_W16",2.74689573216759e-11,"dupi","LEANR+ORA",24.3179645735248
"228","LS_Dup_W4",5.92474514730203e-08,"dupi","LEANR+ORA",16.6415430709698
"229","LS_v_NL_DP_W0",3.12300675119963e-05,"dupi","LEANR+ORA",10.3741292249042
"230","LS_pre_post_DPL",2.10113074168066e-40,"dupi","LEANR+ORA",91.3609280715244
"231","serum_AD_m3_v_m0_DP",1.13763932155117e-25,"dupi","LEANR+ORA",57.4356719800237
"232","LS_v_NL_BSL",4.71852917581208e-23,"dupi","LEANR+ORA",51.4079600031218
"233","LS_v_NL_post_DP",7.73834514438918e-12,"dupi","LEANR+ORA",25.5848332568211
"234","LS_Dup_W16",8.34926066857541e-10,"dupi","LEANR+ORA",20.9036779376834
"235","LS_Dup_W4",1.68315091416779e-06,"dupi","LEANR+ORA",13.2948429770384
"236","LS_v_NL_DP_W0",0.00258105494523033,"dupi","LEANR+ORA",5.95955707012265
"237","LS_pre_post_DPL",2.70952765383909e-29,"dupi","LEANR+ORA",65.7781933746036
"238","serum_AD_m3_v_m0_DP",8.04575645158447e-19,"dupi","LEANR+ORA",41.6639719633197
"239","LS_v_NL_BSL",3.11565589029016e-16,"dupi","LEANR+ORA",35.7049217991491
"240","LS_v_NL_post_DP",5.98709294107607e-09,"dupi","LEANR+ORA",18.9336598613094
"241","LS_Dup_W16",1.54730905672373e-07,"dupi","LEANR+ORA",15.6815783212184
"242","LS_pre_post_DPL",2.67467370650563e-41,"dupi","LEANR+ORA",93.4221614187243
"243","LS_v_NL_BSL",1.77694368066338e-29,"dupi","LEANR+ORA",66.2000728416498
"244","serum_AD_m3_v_m0_DP",2.32296547121678e-26,"dupi","LEANR+ORA",59.0243678280431
"245","LS_Dup_W16",1.96755130050066e-12,"dupi","LEANR+ORA",26.954231341007
"246","LS_Dup_W4",6.51909616733293e-12,"dupi","LEANR+ORA",25.7562853742415
"247","LS_v_NL_post_DP",1.51057409228689e-11,"dupi","LEANR+ORA",24.9159462507955
"248","LS_pre_post_DPL",3.71464720724658e-21,"dupi","LEANR+ORA",47.0420032436166
"249","LS_v_NL_BSL",1.32884016796622e-12,"dupi","LEANR+ORA",27.3467146083161
"250","serum_AD_m3_v_m0_DP",3.39705443462519e-12,"dupi","LEANR+ORA",26.4081124025555
"251","LS_Dup_W16",3.39215626167622e-06,"dupi","LEANR+ORA",12.5940447733846
"252","LS_v_NL_post_DP",4.36345811846888e-06,"dupi","LEANR+ORA",12.3422456685399
"253","LS_pre_post_DPL",4.04262816321141e-27,"dupi","LEANR+ORA",60.7729024949243
"254","serum_AD_m3_v_m0_DP",1.80331840345748e-18,"dupi","LEANR+ORA",40.8569031487807
"255","LS_v_NL_BSL",3.41905360137227e-14,"dupi","LEANR+ORA",31.0068275138824
"256","LS_v_NL_post_DP",3.71130618276738e-06,"dupi","LEANR+ORA",12.5041266724805
"257","LS_Dup_W16",0.000125945424121773,"dupi","LEANR+ORA",8.97966188673653
"258","LS_pre_post_DPL",6.21728250376219e-40,"dupi","LEANR+ORA",90.2760708049791
"259","LS_v_NL_BSL",4.22179717295668e-30,"dupi","LEANR+ORA",67.6372918820616
"260","serum_AD_m3_v_m0_DP",5.53659455775524e-27,"dupi","LEANR+ORA",60.4584178998522
"261","LS_Dup_W16",8.45569575405999e-13,"dupi","LEANR+ORA",27.7987659408908
"262","LS_v_NL_post_DP",5.69466844929277e-12,"dupi","LEANR+ORA",25.8914907385832
"263","LS_Dup_W4",6.19038102756208e-09,"dupi","LEANR+ORA",18.9002691968032
"264","serum_AD_m3_v_m0_DP",1.90050891745733e-08,"dupi","LEANR+ORA",17.7785590423524
"265","LS_v_NL_BSL",2.30060800470847e-05,"dupi","LEANR+ORA",10.6797520270961
"266","LS_pre_post_DPL",0.000626995730531803,"dupi","LEANR+ORA",7.3745708267137
"267","LS_pre_post_DPL",7.5750974588219e-28,"dupi","LEANR+ORA",62.4475163866695
"268","serum_AD_m3_v_m0_DP",4.53285174579593e-20,"dupi","LEANR+ORA",44.5403505939951
"269","LS_v_NL_BSL",2.38741761785227e-16,"dupi","LEANR+ORA",35.9711492007389
"270","LS_v_NL_post_DP",3.73546783945504e-09,"dupi","LEANR+ORA",19.4053927679849
"271","LS_Dup_W16",4.0954083767804e-08,"dupi","LEANR+ORA",17.0108143059101
"272","LS_pre_post_DPL",4.8642707211025e-47,"dupi","LEANR+ORA",106.639582569484
"273","serum_AD_m3_v_m0_DP",8.72769527535357e-31,"dupi","LEANR+ORA",69.2136365483504
"274","LS_v_NL_BSL",1.49154724022869e-30,"dupi","LEANR+ORA",68.6777387923843
"275","LS_v_NL_post_DP",2.21300195715069e-13,"dupi","LEANR+ORA",29.139256263466
"276","LS_Dup_W16",3.20777300141766e-13,"dupi","LEANR+ORA",28.7680292815785
"277","LS_Dup_W4",4.02457262332777e-09,"dupi","LEANR+ORA",19.3308471122531
"278","LS_v_NL_DP_W0",6.83124550966817e-07,"dupi","LEANR+ORA",14.196588635338
"279","LS_pre_post_DPL",9.57372062913614e-39,"dupi","LEANR+ORA",87.5417967163845
"280","serum_AD_m3_v_m0_DP",9.78565251543148e-31,"dupi","LEANR+ORA",69.0992205989141
"281","LS_v_NL_BSL",4.77177007487448e-25,"dupi","LEANR+ORA",56.0019100039065
"282","LS_Dup_W16",2.26702963558017e-10,"dupi","LEANR+ORA",22.2073804859023
